Wall time,Step,Value
1734357346.9897773,0,1.8503841161727905
1734357370.3705833,1000,0.2954234480857849
1734357383.009246,2000,0.2393987476825714
1734357395.594191,3000,0.24184192717075348
1734357408.6265407,4000,0.22906415164470673
1734357421.1168075,5000,0.2511225640773773
1734357433.655127,6000,0.21693295240402222
1734357446.6484458,7000,0.20556601881980896
1734357459.2236981,8000,0.19832420349121094
1734357471.7621877,9000,0.21993987262248993
1734357484.8744373,10000,0.22511985898017883
1734357497.3931384,11000,0.2178916335105896
1734357509.9521646,12000,0.21124477684497833
1734357522.4803557,13000,0.2091606855392456
1734357535.5661175,14000,0.18918181955814362
1734357548.1361709,15000,0.18665811419487
1734357560.6606164,16000,0.18605118989944458
1734357573.594996,17000,0.17800581455230713
1734357586.1359541,18000,0.17233824729919434
1734357598.6619396,19000,0.16598020493984222
1734357611.515267,20000,0.15986159443855286
1734357624.589922,21000,0.1542932391166687
1734357637.2266712,22000,0.15104539692401886
1734357649.7812657,23000,0.16925494372844696
1734357675.5558894,25000,0.14665278792381287
1734357688.1118712,26000,0.1390146017074585
1734357700.6199636,27000,0.14258040487766266
1734357713.7478747,28000,0.1616206020116806
1734357726.3031728,29000,0.18773140013217926
1734357738.9079297,30000,0.2139982283115387
1734357751.9880805,31000,0.22764237225055695
1734357764.5336952,32000,0.23228995501995087
1734357777.1154094,33000,0.3310893476009369
1734357789.9532008,34000,0.282112717628479
1734357803.0527613,35000,0.18148420751094818
1734357815.6515198,36000,0.12247443199157715
1734357828.2436583,37000,0.19611333310604095
1734357841.2488956,38000,0.16598691046237946
1734357853.819796,39000,0.13662408292293549
1734357866.3913293,40000,0.12654371559619904
1734357878.9565988,41000,0.14751292765140533
1734357892.1592188,42000,0.1156400740146637
1734357904.6814408,43000,0.10913264006376266
1734357917.2567043,44000,0.09456823021173477
1734357930.1938517,45000,0.10043200850486755
1734357942.7722542,46000,0.09038329869508743
1734357955.3386934,47000,0.09471946209669113
1734357967.9464507,48000,0.08821811527013779
1734357981.0493007,49000,0.08565136045217514
1734357993.6508741,50000,0.084468774497509
1734358006.1860304,51000,0.08928047865629196
