Unnamed: 0,whole_pipe_index,Velocity[i] (m/s),Velocity[j] (m/s),Velocity[k] (m/s),Pressure (Pa),X (m),Y (m),Z (m),average_velocity,u,v,w,p,x,y,z
80,80,10.8551406860352,13.5710535049438,0,-80.4849001165012,0.187718605556254,0.268796222206953,0,10,10.8551406860352,13.5710535049438,0,-80.4849001165012,0.187718605556254,0.268796222206953,0
81,81,10.9257860183716,13.6844921112061,0,-85.5167360761511,0.183943906384464,0.268629015231662,0,10,10.9257860183716,13.6844921112061,0,-85.5167360761511,0.183943906384464,0.268629015231662,0
82,82,10.9098510742188,13.427414894104,0,-77.5368454991461,0.190175134309251,0.266650727121919,0,10,10.9098510742188,13.427414894104,0,-77.5368454991461,0.190175134309251,0.266650727121919,0
83,83,11.0023183822632,13.2479734420776,0,-74.71610261498,0.192339610693098,0.263515198824053,0,10,11.0023183822632,13.2479734420776,0,-74.71610261498,0.192339610693098,0.263515198824053,0
84,84,2.94513750076294,4.66799545288086,0,-102.446139832123,0.166725127128304,0.273954174883166,0,10,2.94513750076294,4.66799545288086,0,-102.446139832123,0.166725127128304,0.273954174883166,0
85,85,6.31496953964233,9.14731597900391,0,-106.515226149589,0.166994287667711,0.271472854942768,0,10,6.31496953964233,9.14731597900391,0,-106.515226149589,0.166994287667711,0.271472854942768,0
86,86,8.31781959533691,11.6347198486328,0,-111.50186768706,0.167076273722625,0.268952648001518,0,10,8.31781959533691,11.6347198486328,0,-111.50186768706,0.167076273722625,0.268952648001518,0
87,87,9.07493019104004,12.4191236495972,0,-108.856150771637,0.168511479787986,0.268987077422563,0,10,9.07493019104004,12.4191236495972,0,-108.856150771637,0.168511479787986,0.268987077422563,0
88,88,10.0387811660767,13.2621841430664,0,-108.79451435779,0.169884629029336,0.26762773268128,0,10,10.0387811660767,13.2621841430664,0,-108.79451435779,0.169884629029336,0.26762773268128,0
89,89,10.7863807678223,13.7605276107788,0,-107.23003073938,0.171783151999356,0.266037552044835,0,10,10.7863807678223,13.7605276107788,0,-107.23003073938,0.171783151999356,0.266037552044835,0
90,90,10.9690475463867,13.8028993606567,0,-96.4384363597119,0.177076517195404,0.267282150869525,0,10,10.9690475463867,13.8028993606567,0,-96.4384363597119,0.177076517195404,0.267282150869525,0
91,91,10.9241666793823,13.8111505508423,0,-101.539442885938,0.174451343179893,0.266575166728408,0,10,10.9241666793823,13.8111505508423,0,-101.539442885938,0.174451343179893,0.266575166728408,0
92,92,11.2367343902588,13.8024930953979,0,-93.1862750059447,0.179389225242265,0.265343629420624,0,10,11.2367343902588,13.8024930953979,0,-93.1862750059447,0.179389225242265,0.265343629420624,0
93,93,11.186936378479,13.6985902786255,0,-88.4413105676298,0.182368087332273,0.265573006627358,0,10,11.186936378479,13.6985902786255,0,-88.4413105676298,0.182368087332273,0.265573006627358,0
94,94,11.1885080337524,13.3896942138672,0,-80.3599459994045,0.187997792868016,0.262969672331187,0,10,11.1885080337524,13.3896942138672,0,-80.3599459994045,0.187997792868016,0.262969672331187,0
95,95,11.0595512390137,13.5668516159058,0,-82.9947323494495,0.186065436508151,0.266070835404877,0,10,11.0595512390137,13.5668516159058,0,-82.9947323494495,0.186065436508151,0.266070835404877,0
96,96,3.30176997184753,5.2439546585083,0,-106.666180764083,0.165705178045741,0.272239794615338,0,10,3.30176997184753,5.2439546585083,0,-106.666180764083,0.165705178045741,0.272239794615338,0
97,97,6.68754434585571,9.68199157714844,0,-111.583240270826,0.165974338179328,0.269758473777391,0,10,6.68754434585571,9.68199157714844,0,-111.583240270826,0.165974338179328,0.269758473777391,0
98,98,8.48117446899414,11.8459491729736,0,-116.836485079479,0.165961036081145,0.267458055156769,0,10,8.48117446899414,11.8459491729736,0,-116.836485079479,0.165961036081145,0.267458055156769,0
99,99,9.53982448577881,12.8716773986816,0,-115.346444971096,0.167362026574091,0.266844294687342,0,10,9.53982448577881,12.8716773986816,0,-115.346444971096,0.167362026574091,0.266844294687342,0
100,100,10.5786561965942,13.657434463501,0,-114.531482894438,0.169111542103389,0.26522634924207,0,10,10.5786561965942,13.657434463501,0,-114.531482894438,0.169111542103389,0.26522634924207,0
101,101,11.3134813308716,13.9473628997803,0,-104.6413187776,0.173847503229258,0.264141908035934,0,10,11.3134813308716,13.9473628997803,0,-104.6413187776,0.173847503229258,0.264141908035934,0
