Unnamed: 0,whole_pipe_index,Velocity[i] (m/s),Velocity[j] (m/s),Velocity[k] (m/s),Pressure (Pa),X (m),Y (m),Z (m),average_velocity,u,v,w,p,x,y,z
6237,6237,5.10603380203247,5.36505079269409,0,148.287421262966,0.427141620757027,0.0723083881347083,0,20,5.10603380203247,5.36505079269409,0,148.287421262966,0.427141620757027,0.0723083881347083,0
12672,12833,10.5661525726318,25.9639701843262,0,-72.6753073791502,0.324564558542976,0.401442057533707,0,20,10.5661525726318,25.9639701843262,0,-72.6753073791502,0.324564558542976,0.401442057533707,0
4659,4659,9.4982852935791,1.52051293849945,0,121.293357200984,0.0269012484799626,-0.118747801575232,0,20,9.4982852935791,1.52051293849945,0,121.293357200984,0.0269012484799626,-0.118747801575232,0
10211,10247,3.57922792434692,4.89351844787598,0,149.695955822092,0.488825625818346,0.10580472057828,0,20,3.57922792434692,4.89351844787598,0,149.695955822092,0.488825625818346,0.10580472057828,0
4872,4872,0.911727130413055,0.482729405164719,0,137.676851292741,0.233398233708612,-0.158273646870508,0,20,0.911727130413055,0.482729405164719,0,137.676851292741,0.233398233708612,-0.158273646870508,0
11449,11485,6.48837089538574,21.2602939605713,0,71.0162134088912,0.470747444777582,0.393189663822088,0,20,6.48837089538574,21.2602939605713,0,71.0162134088912,0.470747444777582,0.393189663822088,0
7666,7666,14.1178760528564,21.9794864654541,0,-12.4669120455623,0.319814966007656,0.277229179017353,0,20,14.1178760528564,21.9794864654541,0,-12.4669120455623,0.319814966007656,0.277229179017353,0
4238,4238,21.4888248443604,4.18999671936035,0,94.7883269870022,0.0087671800838712,-0.04659266941012,0,20,21.4888248443604,4.18999671936035,0,94.7883269870022,0.0087671800838712,-0.04659266941012,0
7712,7712,15.3721656799316,22.0195999145508,0,-35.2977328699133,0.297356796014831,0.264693972410449,0,20,15.3721656799316,22.0195999145508,0,-35.2977328699133,0.297356796014831,0.264693972410449,0
5843,5843,2.09401679039001,3.12054586410522,0,152.668282652202,0.484902521636611,0.0461631024413016,0,20,2.09401679039001,3.12054586410522,0,152.668282652202,0.484902521636611,0.0461631024413016,0
8,8,5.06022596359253,8.25890159606934,0,-349.252815403764,0.17284482157669,0.28424045644767,0,20,5.06022596359253,8.25890159606934,0,-349.252815403764,0.17284482157669,0.28424045644767,0
9972,10008,2.98529624938965,4.64005136489868,0,150.512197915109,0.520511647986613,0.121137438865328,0,20,2.98529624938965,4.64005136489868,0,150.512197915109,0.520511647986613,0.121137438865328,0
9229,9229,3.03503799438477,14.6682643890381,0,101.668246743125,0.54437678482699,0.395499727518955,0,20,3.03503799438477,14.6682643890381,0,101.668246743125,0.54437678482699,0.395499727518955,0
10284,10320,6.89392995834351,8.26889705657959,0,143.664268569524,0.434191455988128,0.127059742069488,0,20,6.89392995834351,8.26889705657959,0,143.664268569524,0.434191455988128,0.127059742069488,0
6923,6923,18.1168327331543,18.6695899963379,0,-9.11522131761216,0.270418340139954,0.188643890159218,0,20,18.1168327331543,18.6695899963379,0,-9.11522131761216,0.270418340139954,0.188643890159218,0
12901,13062,11.6780652999878,26.5816612243652,0,-104.897327532551,0.29559793833198,0.391947888771477,0,20,11.6780652999878,26.5816612243652,0,-104.897327532551,0.29559793833198,0.391947888771477,0
1022,1022,29.8736400604248,16.4144077301025,0,-446.827988553067,0.0833674603905931,0.208530210925944,0,20,29.8736400604248,16.4144077301025,0,-446.827988553067,0.0833674603905931,0.208530210925944,0
1954,1954,33.611686706543,10.8519315719604,0,-348.378686856453,0.0699653948658472,0.17558080095794,0,20,33.611686706543,10.8519315719604,0,-348.378686856453,0.0699653948658472,0.17558080095794,0
8198,8198,2.25812482833862,1.27068054676056,0,142.509015144676,0.314566294776641,-0.0989939790569907,0,20,2.25812482833862,1.27068054676056,0,142.509015144676,0.314566294776641,-0.0989939790569907,0
3827,3827,3.5068564414978,0.250243663787842,0,120.417271853833,0.0027758612080819,-0.178113415842065,0,20,3.5068564414978,0.250243663787842,0,120.417271853833,0.0027758612080819,-0.178113415842065,0
11996,12100,7.06166553497314,22.1388778686523,0,61.3198925493711,0.456443345176826,0.392336972760934,0,20,7.06166553497314,22.1388778686523,0,61.3198925493711,0.456443345176826,0.392336972760934,0
2805,2805,0.888390958309174,0.0439087525010109,0,128.024732414756,0.0879761086241539,-0.196559676114131,0,20,0.888390958309174,0.0439087525010109,0,128.024732414756,0.0879761086241539,-0.196559676114131,0
3529,3529,1.95830690860748,0.145563140511513,0,125.228200861633,0.0526336857263798,-0.189133040886012,0,20,1.95830690860748,0.145563140511513,0,125.228200861633,0.0526336857263798,-0.189133040886012,0
3912,3912,2.73809885978699,0.13613860309124,0,120.283392909516,0.0027195440307867,-0.187533735404941,0,20,2.73809885978699,0.13613860309124,0,120.283392909516,0.0027195440307867,-0.187533735404941,0
7944,7944,1.63394784927368,0.923348069190979,0,140.724953639894,0.285143017232187,-0.126141638271576,0,20,1.63394784927368,0.923348069190979,0,140.724953639894,0.285143017232187,-0.126141638271576,0
4605,4605,13.8276767730713,2.30744481086731,0,116.453985864563,0.0140357445833525,-0.0968760327753005,0,20,13.8276767730713,2.30744481086731,0,116.453985864563,0.0140357445833525,-0.0968760327753005,0
11555,11633,12.4298095703125,26.4081859588623,0,-110.087497095187,0.286205489369447,0.376008889099851,0,20,12.4298095703125,26.4081859588623,0,-110.087497095187,0.286205489369447,0.376008889099851,0
