Unnamed: 0,whole_pipe_index,Velocity[i] (m/s),Velocity[j] (m/s),Velocity[k] (m/s),Pressure (Pa),X (m),Y (m),Z (m),average_velocity,u,v,w,p,x,y,z
24,24,2.25254654884338,2.81547164916992,0,-22.1654767628694,0.172223350259822,0.277593232127484,0,5,2.25254654884338,2.81547164916992,0,-22.1654767628694,0.172223350259822,0.277593232127484,0
25,25,2.96016049385071,3.66612720489502,0,-21.9036286629044,0.173627072195518,0.27783896140558,0,5,2.96016049385071,3.66612720489502,0,-21.9036286629044,0.173627072195518,0.27783896140558,0
26,26,4.26745367050171,5.21946477890015,0,-20.9960994703402,0.179351574497396,0.280059412835557,0,5,4.26745367050171,5.21946477890015,0,-20.9960994703402,0.179351574497396,0.280059412835557,0
27,27,3.98236083984375,4.85398864746094,0,-21.3877811003485,0.177155873018079,0.278819831957052,0,5,3.98236083984375,4.85398864746094,0,-21.3877811003485,0.177155873018079,0.278819831957052,0
28,28,4.65548706054688,5.69184732437134,0,-20.5168369061919,0.181700750031116,0.280403797534345,0,5,4.65548706054688,5.69184732437134,0,-20.5168369061919,0.181700750031116,0.280403797534345,0
29,29,5.24956941604614,6.51265001296997,0,-17.6503436843843,0.194351522703231,0.282363001103706,0,5,5.24956941604614,6.51265001296997,0,-17.6503436843843,0.194351522703231,0.282363001103706,0
30,30,5.22545003890991,6.43828630447388,0,-18.414481296197,0.19108483129429,0.281535340555732,0,5,5.22545003890991,6.43828630447388,0,-18.414481296197,0.19108483129429,0.281535340555732,0
31,31,5.14297342300415,6.3058385848999,0,-19.1749615386425,0.187817584961586,0.280973489725338,0,5,5.14297342300415,6.3058385848999,0,-19.1749615386425,0.187817584961586,0.280973489725338,0
32,32,4.96180772781372,6.07148504257202,0,-19.8922987440281,0.184641276674411,0.280671587129264,0,5,4.96180772781372,6.07148504257202,0,-19.8922987440281,0.184641276674411,0.280671587129264,0
33,33,5.37549591064453,6.5566234588623,0,-17.0500693286283,0.196411747288358,0.279224576135025,0,5,5.37549591064453,6.5566234588623,0,-17.0500693286283,0.196411747288358,0.279224576135025,0
34,34,5.39464902877808,6.55644416809082,0,-16.1637034826209,0.199956194004095,0.278154653525542,0,5,5.39464902877808,6.55644416809082,0,-16.1637034826209,0.199956194004095,0.278154653525542,0
35,35,-0.299509078264236,-0.471864879131317,0,-22.0394027440419,0.170804923439419,0.280811695946659,0,5,-0.299509078264236,-0.471864879131317,0,-22.0394027440419,0.170804923439419,0.280811695946659,0
36,36,0.95035856962204,1.14345037937164,0,-22.2534821836508,0.171074083991149,0.278330376005669,0,5,0.95035856962204,1.14345037937164,0,-22.2534821836508,0.171074083991149,0.278330376005669,0
37,37,2.56556105613708,3.17290043830872,0,-22.4290251255032,0.171281058918934,0.275925408475263,0,5,2.56556105613708,3.17290043830872,0,-22.4290251255032,0.171281058918934,0.275925408475263,0
38,38,3.9616072177887,4.78728532791138,0,-21.7591554647132,0.175350776570935,0.277004518797139,0,5,3.9616072177887,4.78728532791138,0,-21.7591554647132,0.175350776570935,0.277004518797139,0
39,39,3.61329865455627,4.38241529464722,0,-22.0955837884014,0.17331834481852,0.275840562302442,0,5,3.61329865455627,4.38241529464722,0,-22.0955837884014,0.17331834481852,0.275840562302442,0
40,40,4.5724515914917,5.46763706207275,0,-21.4396912163751,0.17729197648821,0.276570853610065,0,5,4.5724515914917,5.46763706207275,0,-21.4396912163751,0.17729197648821,0.276570853610065,0
41,41,4.81188869476318,5.77237796783447,0,-20.954154143184,0.179779463038509,0.277530093582491,0,5,4.81188869476318,5.77237796783447,0,-20.954154143184,0.179779463038509,0.277530093582491,0
42,42,5.13193368911743,6.15291547775269,0,-20.2412983505076,0.182982909166788,0.277590851262233,0,5,5.13193368911743,6.15291547775269,0,-20.2412983505076,0.182982909166788,0.277590851262233,0
43,43,5.39354133605957,6.53334093093872,0,-17.7703857994511,0.193325879655996,0.278441791471461,0,5,5.39354133605957,6.53334093093872,0,-17.7703857994511,0.193325879655996,0.278441791471461,0
44,44,5.37893104553223,6.47604465484619,0,-18.6223695640729,0.189752240683184,0.277878231907694,0,5,5.37893104553223,6.47604465484619,0,-18.6223695640729,0.189752240683184,0.277878231907694,0
45,45,5.31000423431396,6.36864042282104,0,-19.4511923140192,0.18633173360317,0.277549111910374,0,5,5.31000423431396,6.36864042282104,0,-19.4511923140192,0.18633173360317,0.277549111910374,0
46,46,5.46249866485596,6.50098705291748,0,-15.3583920886226,0.202485636139029,0.273812669232144,0,5,5.46249866485596,6.50098705291748,0,-15.3583920886226,0.202485636139029,0.273812669232144,0
47,47,5.49127531051636,6.54043292999268,0,-16.7203839104627,0.196945721795425,0.275035157145511,0,5,5.49127531051636,6.54043292999268,0,-16.7203839104627,0.196945721795425,0.275035157145511,0
48,48,-0.274717181921005,-0.402176052331924,0,-22.3120634361276,0.169784974362471,0.279097315682183,0,5,-0.274717181921005,-0.402176052331924,0,-22.3120634361276,0.169784974362471,0.279097315682183,0
49,49,1.2173125743866,1.46725988388062,0,-22.5364313686462,0.170054134914201,0.276615995741193,0,5,1.2173125743866,1.46725988388062,0,-22.5364313686462,0.170054134914201,0.276615995741193,0
50,50,3.54659271240234,4.28694534301758,0,-22.3657306847117,0.171833310099811,0.274464954682314,0,5,3.54659271240234,4.28694534301758,0,-22.3657306847117,0.171833310099811,0.274464954682314,0
51,51,2.85307741165161,3.47395515441895,0,-22.6672822390011,0.170224410061439,0.274196853623729,0,5,2.85307741165161,3.47395515441895,0,-22.6672822390011,0.170224410061439,0.274196853623729,0
52,52,4.60502862930298,5.45521306991577,0,-21.7911838921364,0.175668642156211,0.274798295538292,0,5,4.60502862930298,5.45521306991577,0,-21.7911838921364,0.175668642156211,0.274798295538292,0
53,53,4.45422124862671,5.25509929656982,0,-22.1842506079315,0.173605975264599,0.273418449029043,0,5,4.45422124862671,5.25509929656982,0,-22.1842506079315,0.173605975264599,0.273418449029043,0
54,54,5.0444803237915,5.9407753944397,0,-21.266708662197,0.178277028413831,0.274533764379044,0,5,5.0444803237915,5.9407753944397,0,-21.266708662197,0.178277028413831,0.274533764379044,0
55,55,5.28332757949829,6.2183141708374,0,-20.6040918554416,0.181299088430644,0.274658902461418,0,5,5.28332757949829,6.2183141708374,0,-20.6040918554416,0.181299088430644,0.274658902461418,0
56,56,5.44499635696411,6.40337562561035,0,-19.7727691275317,0.184667960098707,0.274443496052552,0,5,5.44499635696411,6.40337562561035,0,-19.7727691275317,0.184667960098707,0.274443496052552,0
57,57,5.52002477645874,6.53559017181396,0,-17.8582657631671,0.192291347202466,0.274744357814536,0,5,5.52002477645874,6.53559017181396,0,-17.8582657631671,0.192291347202466,0.274744357814536,0
58,58,5.519606590271,6.49596929550171,0,-18.8394602782287,0.188395112286244,0.274302217798647,0,5,5.519606590271,6.49596929550171,0,-18.8394602782287,0.188395112286244,0.274302217798647,0
59,59,5.59241914749146,6.51979494094849,0,-17.0891170150411,0.194742367194719,0.271738729538343,0,5,5.59241914749146,6.51979494094849,0,-17.0891170150411,0.194742367194719,0.271738729538343,0
60,60,5.57649564743042,6.47789525985718,0,-15.9735913099459,0.199066228529136,0.270305392514655,0,5,5.57649564743042,6.47789525985718,0,-15.9735913099459,0.199066228529136,0.270305392514655,0
61,61,-0.223605498671532,-0.314448326826096,0,-22.5955615270105,0.168765025285524,0.277382935417707,0,5,-0.223605498671532,-0.314448326826096,0,-22.5955615270105,0.168765025285524,0.277382935417707,0
62,62,1.51719343662262,1.82728588581085,0,-22.8030843243419,0.169034185837254,0.274901615476717,0,5,1.51719343662262,1.82728588581085,0,-22.8030843243419,0.169034185837254,0.274901615476717,0
63,63,3.94813776016235,4.70408201217651,0,-22.6379875932353,0.171182988566933,0.272637387946737,0,5,3.94813776016235,4.70408201217651,0,-22.6379875932353,0.171182988566933,0.272637387946737,0
64,64,3.20299386978149,3.86044526100159,0,-22.9782339603344,0.169261671103439,0.27240302718766,0,5,3.20299386978149,3.86044526100159,0,-22.9782339603344,0.169261671103439,0.27240302718766,0
65,65,4.79647970199585,5.58866310119629,0,-22.558165404054,0.172952051716997,0.271144433871646,0,5,4.79647970199585,5.58866310119629,0,-22.558165404054,0.172952051716997,0.271144433871646,0
66,66,5.08744859695435,5.92027950286865,0,-21.8151271065813,0.176040992991838,0.272204935794923,0,5,5.08744859695435,5.92027950286865,0,-21.8151271065813,0.176040992991838,0.272204935794923,0
67,67,5.41079139709473,6.2595911026001,0,-21.0576684853554,0.179471179244556,0.271863926136586,0,5,5.41079139709473,6.2595911026001,0,-21.0576684853554,0.179471179244556,0.271863926136586,0
68,68,5.56152153015137,6.41718006134033,0,-20.2233113103861,0.182647670399165,0.271508561161347,0,5,5.56152153015137,6.41718006134033,0,-20.2233113103861,0.182647670399165,0.271508561161347,0
69,69,5.62670278549194,6.49503755569458,0,-19.2505077014085,0.186392495346554,0.271329379799244,0,5,5.62670278549194,6.49503755569458,0,-19.2505077014085,0.186392495346554,0.271329379799244,0
70,70,5.64557313919067,6.51772212982178,0,-18.0514495005646,0.19087962489846,0.270834466748484,0,5,5.64557313919067,6.51772212982178,0,-18.0514495005646,0.19087962489846,0.270834466748484,0
71,71,5.6883544921875,6.47746229171753,0,-16.9987566664464,0.19430639180391,0.267855441262629,0,5,5.6883544921875,6.47746229171753,0,-16.9987566664464,0.19430639180391,0.267855441262629,0
72,72,-0.120713524520397,-0.180751666426659,0,-22.8641030520202,0.167745076208577,0.275668555153231,0,5,-0.120713524520397,-0.180751666426659,0,-22.8641030520202,0.167745076208577,0.275668555153231,0
73,73,1.84976637363434,2.2115318775177,0,-23.0455960247641,0.168014236756982,0.273187235206652,0,5,1.84976637363434,2.2115318775177,0,-23.0455960247641,0.168014236756982,0.273187235206652,0
74,74,3.42480301856995,4.11514568328857,0,-23.3421336550638,0.168213641139121,0.270718907062897,0,5,3.42480301856995,4.11514568328857,0,-23.3421336550638,0.168213641139121,0.270718907062897,0
75,75,4.32724857330322,5.10085201263428,0,-23.0605952852986,0.17025739900018,0.270396169264455,0,5,4.32724857330322,5.10085201263428,0,-23.0605952852986,0.17025739900018,0.270396169264455,0
76,76,5.45789337158203,6.24811553955078,0,-21.5769208890196,0.177457689044527,0.269965887156445,0,5,5.45789337158203,6.24811553955078,0,-21.5769208890196,0.177457689044527,0.269965887156445,0
77,77,5.30792808532715,6.07940816879272,0,-22.2640339193446,0.174823703717696,0.269442729344349,0,5,5.30792808532715,6.07940816879272,0,-22.2640339193446,0.174823703717696,0.269442729344349,0
78,78,5.12961435317993,5.88884401321411,0,-22.915308783606,0.17224388897872,0.268614197427726,0,5,5.12961435317993,5.88884401321411,0,-22.915308783606,0.17224388897872,0.268614197427726,0
79,79,5.67650318145752,6.42423152923584,0,-20.8915425068209,0.180228948467542,0.268449055652493,0,5,5.67650318145752,6.42423152923584,0,-20.8915425068209,0.180228948467542,0.268449055652493,0
80,80,5.72553730010986,6.50764226913452,0,-18.7929363298414,0.187718605556254,0.268796222206953,0,5,5.72553730010986,6.50764226913452,0,-18.7929363298414,0.187718605556254,0.268796222206953,0
81,81,5.72544288635254,6.48612976074219,0,-19.8451715785869,0.183943906384464,0.268629015231662,0,5,5.72544288635254,6.48612976074219,0,-19.8451715785869,0.183943906384464,0.268629015231662,0
82,82,5.76808977127075,6.48674011230469,0,-18.0189173384091,0.190175134309251,0.266650727121919,0,5,5.76808977127075,6.48674011230469,0,-18.0189173384091,0.190175134309251,0.266650727121919,0
83,83,5.80986070632935,6.42849969863892,0,-17.2522419152537,0.192339610693098,0.263515198824053,0,5,5.80986070632935,6.42849969863892,0,-17.2522419152537,0.192339610693098,0.263515198824053,0
84,84,0.05163748934865,0.0287714079022408,0,-23.1019019222087,0.166725127128304,0.273954174883166,0,5,0.05163748934865,0.0287714079022408,0,-23.1019019222087,0.166725127128304,0.273954174883166,0
85,85,2.17898559570312,2.62374019622803,0,-23.296395032631,0.166994287667711,0.271472854942768,0,5,2.17898559570312,2.62374019622803,0,-23.296395032631,0.166994287667711,0.271472854942768,0
86,86,3.64356088638306,4.3743257522583,0,-23.7649869043065,0.167076273722625,0.268952648001518,0,5,3.64356088638306,4.3743257522583,0,-23.7649869043065,0.167076273722625,0.268952648001518,0
87,87,4.22286128997803,5.00086545944214,0,-23.5119730145448,0.168511479787986,0.268987077422563,0,5,4.22286128997803,5.00086545944214,0,-23.5119730145448,0.168511479787986,0.268987077422563,0
88,88,4.92204666137695,5.68629837036133,0,-23.5512789339267,0.169884629029336,0.26762773268128,0,5,4.92204666137695,5.68629837036133,0,-23.5512789339267,0.169884629029336,0.26762773268128,0
89,89,5.43076086044312,6.13697147369385,0,-23.4086148360683,0.171783151999356,0.266037552044835,0,5,5.43076086044312,6.13697147369385,0,-23.4086148360683,0.171783151999356,0.266037552044835,0
90,90,5.65787601470947,6.363694190979,0,-21.817342028915,0.177076517195404,0.267282150869525,0,5,5.65787601470947,6.363694190979,0,-21.817342028915,0.177076517195404,0.267282150869525,0
91,91,5.57966423034668,6.27209997177124,0,-22.6037011599848,0.174451343179893,0.266575166728408,0,5,5.57966423034668,6.27209997177124,0,-22.6037011599848,0.174451343179893,0.266575166728408,0
92,92,5.83769464492798,6.46743869781494,0,-21.1351347837183,0.179389225242265,0.265343629420624,0,5,5.83769464492798,6.46743869781494,0,-21.1351347837183,0.179389225242265,0.265343629420624,0
93,93,5.84798955917358,6.49119281768799,0,-20.2294035046779,0.182368087332273,0.265573006627358,0,5,5.84798955917358,6.49119281768799,0,-20.2294035046779,0.182368087332273,0.265573006627358,0
94,94,5.88874292373657,6.45361995697021,0,-18.4214734409851,0.187997792868016,0.262969672331187,0,5,5.88874292373657,6.45361995697021,0,-18.4214734409851,0.187997792868016,0.262969672331187,0
95,95,5.81843566894531,6.49492979049683,0,-19.1466712997113,0.186065436508151,0.266070835404877,0,5,5.81843566894531,6.49492979049683,0,-19.1466712997113,0.186065436508151,0.266070835404877,0
96,96,0.296584457159042,0.318068712949753,0,-23.3320505040366,0.165705178045741,0.272239794615338,0,5,0.296584457159042,0.318068712949753,0,-23.3320505040366,0.165705178045741,0.272239794615338,0
97,97,2.48411440849304,3.04502272605896,0,-23.6618605624161,0.165974338179328,0.269758473777391,0,5,2.48411440849304,3.04502272605896,0,-23.6618605624161,0.165974338179328,0.269758473777391,0
98,98,3.74337482452393,4.52543592453003,0,-24.3475809360219,0.165961036081145,0.267458055156769,0,5,3.74337482452393,4.52543592453003,0,-24.3475809360219,0.165961036081145,0.267458055156769,0
99,99,4.5124773979187,5.31887674331665,0,-24.2898037246945,0.167362026574091,0.266844294687342,0,5,4.5124773979187,5.31887674331665,0,-24.2898037246945,0.167362026574091,0.266844294687342,0
100,100,5.22325944900513,5.96156692504883,0,-24.4057540578922,0.169111542103389,0.26522634924207,0,5,5.22325944900513,5.96156692504883,0,-24.4057540578922,0.169111542103389,0.26522634924207,0
101,101,5.77486085891724,6.38609218597412,0,-23.0454570265369,0.173847503229258,0.264141908035934,0,5,5.77486085891724,6.38609218597412,0,-23.0454570265369,0.173847503229258,0.264141908035934,0
102,102,5.69665384292603,6.32131814956665,0,-24.0168010750841,0.171383037410038,0.26351517291868,0,5,5.69665384292603,6.32131814956665,0,-24.0168010750841,0.171383037410038,0.26351517291868,0
103,103,5.89127588272095,6.46057748794556,0,-22.010506454214,0.176907281047892,0.263787178671903,0,5,5.89127588272095,6.46057748794556,0,-22.010506454214,0.176907281047892,0.263787178671903,0
104,104,5.94643974304199,6.4737434387207,0,-19.5508012308928,0.184130163759308,0.262600239726737,0,5,5.94643974304199,6.4737434387207,0,-19.5508012308928,0.184130163759308,0.262600239726737,0
105,105,5.97219038009644,6.48420143127441,0,-20.7076228958121,0.180555555688645,0.26254309719864,0,5,5.97219038009644,6.48420143127441,0,-20.7076228958121,0.180555555688645,0.26254309719864,0
106,106,0.602250635623932,0.731774508953094,0,-23.6575859880329,0.164685228975976,0.270525414108273,0,5,0.602250635623932,0.731774508953094,0,-23.6575859880329,0.164685228975976,0.270525414108273,0
107,107,2.79290318489075,3.48041892051697,0,-24.2430375330966,0.164954384169147,0.268044080192014,0,5,2.79290318489075,3.48041892051697,0,-24.2430375330966,0.164954384169147,0.268044080192014,0
108,108,4.15251541137695,5.01313400268555,0,-25.2364841900626,0.165248674745067,0.265753800561915,0,5,4.15251541137695,5.01313400268555,0,-25.2364841900626,0.165248674745067,0.265753800561915,0
109,109,4.92563533782959,5.74516010284424,0,-25.6056647698077,0.166459561644882,0.264318094272238,0,5,4.92563533782959,5.74516010284424,0,-25.6056647698077,0.166459561644882,0.264318094272238,0
110,110,5.56895780563354,6.23059892654419,0,-25.2738558967759,0.168699229644429,0.2628078629907,0,5,5.56895780563354,6.23059892654419,0,-25.2738558967759,0.168699229644429,0.2628078629907,0
111,111,5.92225694656372,6.4352011680603,0,-24.5154499623708,0.171012252822862,0.261322706026002,0,5,5.92225694656372,6.4352011680603,0,-24.5154499623708,0.171012252822862,0.261322706026002,0
112,112,6.01698303222656,6.47812747955322,0,-23.0519377975953,0.174400221368037,0.261233960931114,0,5,6.01698303222656,6.47812747955322,0,-23.0519377975953,0.174400221368037,0.261233960931114,0
113,113,6.08025455474854,6.44229507446289,0,-20.1044165772219,0.181959326355957,0.259223197752321,0,5,6.08025455474854,6.44229507446289,0,-20.1044165772219,0.181959326355957,0.259223197752321,0
114,114,6.08202600479126,6.48237466812134,0,-21.4917048883075,0.178140846680878,0.260226801081287,0,5,6.08202600479126,6.48237466812134,0,-21.4917048883075,0.178140846680878,0.260226801081287,0
115,115,0.909783780574799,1.21771597862244,0,-24.2312431070584,0.163665278948442,0.26881102967068,0,5,0.909783780574799,1.21771597862244,0,-24.2312431070584,0.163665278948442,0.26881102967068,0
116,116,3.10886764526367,3.93401145935059,0,-25.1875439880585,0.163934379867222,0.266329557732022,0,5,3.10886764526367,3.93401145935059,0,-25.1875439880585,0.163934379867222,0.266329557732022,0
117,117,4.39521789550781,5.32763910293579,0,-26.69276557152,0.164185119227546,0.263998238891301,0,5,4.39521789550781,5.32763910293579,0,-26.69276557152,0.164185119227546,0.263998238891301,0
118,118,5.09277200698853,5.93872976303101,0,-27.4134766832636,0.16489411262502,0.262352052933699,0,5,5.09277200698853,5.93872976303101,0,-27.4134766832636,0.16489411262502,0.262352052933699,0
119,119,5.51587152481079,6.20440912246704,0,-26.5965771967058,0.166770277393103,0.261861412499391,0,5,5.51587152481079,6.20440912246704,0,-26.5965771967058,0.166770277393103,0.261861412499391,0
120,120,5.93162155151367,6.42971181869507,0,-25.9461153792038,0.168711569584249,0.260286382967609,0,5,5.93162155151367,6.42971181869507,0,-25.9461153792038,0.168711569584249,0.260286382967609,0
121,121,6.17057085037231,6.49993181228638,0,-24.2503896329176,0.171971496415091,0.258829744074645,0,5,6.17057085037231,6.49993181228638,0,-24.2503896329176,0.171971496415091,0.258829744074645,0
122,122,6.21854972839355,6.41720914840698,0,-20.9855523824456,0.179105027306709,0.25639111879196,0,5,6.21854972839355,6.41720914840698,0,-20.9855523824456,0.179105027306709,0.25639111879196,0
123,123,6.32610607147217,6.47599458694458,0,-23.4793948375913,0.173426473315289,0.256207407304178,0,5,6.32610607147217,6.47599458694458,0,-23.4793948375913,0.173426473315289,0.256207407304178,0
124,124,6.21582746505737,6.47564888000488,0,-22.4437261183944,0.175738649096529,0.257807153336935,0,5,6.21582746505737,6.47564888000488,0,-22.4437261183944,0.175738649096529,0.257807153336935,0
125,125,1.24596452713013,1.74514412879944,0,-25.1855312696602,0.162645319335584,0.267096605701539,0,5,1.24596452713013,1.74514412879944,0,-25.1855312696602,0.162645319335584,0.267096605701539,0
126,126,3.43366479873657,4.389488697052,0,-26.7224241105863,0.162913991320574,0.264614086124686,0,5,3.43366479873657,4.389488697052,0,-26.7224241105863,0.162913991320574,0.264614086124686,0
127,127,4.67337369918823,5.63993835449219,0,-28.6795275351895,0.163078125436092,0.262220490852601,0,5,4.67337369918823,5.63993835449219,0,-28.6795275351895,0.163078125436092,0.262220490852601,0
128,128,5.36195278167725,6.16495084762573,0,-29.3696064249777,0.163791121246735,0.260545895617788,0,5,5.36195278167725,6.16495084762573,0,-29.3696064249777,0.163791121246735,0.260545895617788,0
129,129,5.85426330566406,6.38919878005981,0,-27.9906814940475,0.166076597375581,0.259663952974781,0,5,5.85426330566406,6.38919878005981,0,-27.9906814940475,0.166076597375581,0.259663952974781,0
130,130,6.21412992477417,6.51461362838745,0,-26.3851581183079,0.168585652891292,0.257911306348756,0,5,6.21412992477417,6.51461362838745,0,-26.3851581183079,0.168585652891292,0.257911306348756,0
131,131,6.38877439498901,6.49899244308472,0,-25.0797187448204,0.170535518320779,0.255960255738233,0,5,6.38877439498901,6.49899244308472,0,-25.0797187448204,0.170535518320779,0.255960255738233,0
132,132,6.46297168731689,6.43704032897949,0,-23.9415336653999,0.172216229469729,0.253920675080443,0,5,6.46297168731689,6.43704032897949,0,-23.9415336653999,0.172216229469729,0.253920675080443,0
133,133,6.38667392730713,6.3919677734375,0,-22.2064042669998,0.175670952695617,0.253683394089033,0,5,6.38667392730713,6.3919677734375,0,-22.2064042669998,0.175670952695617,0.253683394089033,0
134,134,1.62229442596436,2.33375310897827,0,-26.7455587763947,0.16162528222672,0.265381891226076,0,5,1.62229442596436,2.33375310897827,0,-26.7455587763947,0.16162528222672,0.265381891226076,0
135,135,3.78507161140442,4.85481929779053,0,-28.7477812492407,0.161891471433221,0.26289360098108,0,5,3.78507161140442,4.85481929779053,0,-28.7477812492407,0.161891471433221,0.26289360098108,0
136,136,5.02340412139893,5.96216821670532,0,-31.3469766051181,0.162027017314494,0.2604686162305,0,5,5.02340412139893,5.96216821670532,0,-31.3469766051181,0.162027017314494,0.2604686162305,0
137,137,5.9566969871521,6.44709253311157,0,-29.7577991871421,0.1644909500763,0.258526836517366,0,5,5.9566969871521,6.44709253311157,0,-29.7577991871421,0.1644909500763,0.258526836517366,0
138,138,5.66770553588867,6.35024833679199,0,-31.8545947250759,0.162630946283485,0.258914103243911,0,5,5.66770553588867,6.35024833679199,0,-31.8545947250759,0.162630946283485,0.258914103243911,0
139,139,6.46986484527588,6.51533365249634,0,-26.8460886334384,0.167930426192233,0.255327261970419,0,5,6.46986484527588,6.51533365249634,0,-26.8460886334384,0.167930426192233,0.255327261970419,0
140,140,6.32532119750977,6.53004121780396,0,-28.5886532179245,0.166016483719256,0.256782651429082,0,5,6.32532119750977,6.53004121780396,0,-28.5886532179245,0.166016483719256,0.256782651429082,0
141,141,6.58079481124878,6.35053396224976,0,-23.4885835029976,0.172172376997055,0.251067106082274,0,5,6.58079481124878,6.35053396224976,0,-23.4885835029976,0.172172376997055,0.251067106082274,0
142,142,6.61684942245483,6.43117427825928,0,-25.6686065499905,0.169053242841576,0.252714629495556,0,5,6.61684942245483,6.43117427825928,0,-25.6686065499905,0.169053242841576,0.252714629495556,0
