x,y,u,v
-0.997926991915811,0.0395995018507187,-0.000223188699998043,0.997504986165111
-0.997926991915811,0.118688134633086,0.00154890352354111,0.998101341467847
-0.997926991915811,0.197445962281637,0.00226030936005228,0.99981354278793
-0.997926991915811,0.275653472594394,0.00144684418204738,1.00146166215423
-0.997926991915811,0.353092687201682,-0.000317691497060279,1.00194268335796
-0.997926991915811,0.429547769110544,-0.00185800661960793,1.00096627033381
-0.997926991915811,0.504805624280667,-0.00221070970858334,0.999188981965299
-0.997926991915811,0.578656495555098,-0.00121348373094614,0.99771331574807
-0.997926991915811,0.650894547290288,0.000475367406623229,0.997370027845774
-0.997926991915811,0.721318439055935,0.00186585737674331,0.998256857511713
-0.997926991915811,0.789731886805503,0.00223867574199108,0.999790561499417
