Wall time,Step,Value
1734357346.9897232,0,1.568512201309204
1734357370.3700578,1000,0.5681543946266174
1734357383.0040338,2000,0.42156004905700684
1734357395.5935128,3000,0.3574722111225128
1734357408.6257558,4000,0.33852294087409973
1734357421.115281,5000,0.3313550651073456
1734357433.6499386,6000,0.3086707592010498
1734357446.6471426,7000,0.3028980493545532
1734357459.218506,8000,0.3011287748813629
1734357471.7613235,9000,0.30337926745414734
1734357484.8732247,10000,0.29724565148353577
1734357497.393083,11000,0.285356730222702
1734357509.9469748,12000,0.2720860242843628
1734357522.4738357,13000,0.26639121770858765
1734357535.5660646,14000,0.2613033652305603
1734357548.1352003,15000,0.2591983377933502
1734357560.655419,16000,0.2585551142692566
1734357573.5942984,17000,0.2645200490951538
1734357586.1359,18000,0.25455784797668457
1734357598.6567452,19000,0.24340346455574036
1734357611.5100667,20000,0.23947551846504211
1734357624.58472,21000,0.2319691777229309
1734357637.2247608,22000,0.22379375994205475
1734357649.7760663,23000,0.21976540982723236
1734357675.5547583,25000,0.2137582004070282
1734357688.1066706,26000,0.2097635567188263
1734357700.619912,27000,0.20442208647727966
1734357713.746987,28000,0.1943444460630417
1734357726.2979536,29000,0.1835988610982895
1734357738.9078774,30000,0.17811480164527893
1734357751.982875,31000,0.1742311418056488
1734357764.528504,32000,0.17242929339408875
1734357777.1102166,33000,0.24175357818603516
1734357789.9480023,34000,0.21954205632209778
1734357803.047562,35000,0.20747025310993195
1734357815.651464,36000,0.19422495365142822
1734357828.2388582,37000,0.20418640971183777
1734357841.2440667,38000,0.1897675096988678
1734357853.8151505,39000,0.1824074685573578
1734357866.386662,40000,0.169170543551445
1734357878.9565682,41000,0.19812068343162537
1734357892.1542268,42000,0.15698891878128052
1734357904.6813338,43000,0.14600417017936707
1734357917.251699,44000,0.13271266222000122
1734357930.1888487,45000,0.1258079707622528
1734357942.7721477,46000,0.11374650150537491
1734357955.3335247,47000,0.11157434433698654
1734357967.941772,48000,0.10477687418460846
1734357981.044826,49000,0.10103335976600647
1734357993.6508148,50000,0.0994236171245575
1734358006.1815732,51000,0.09976858645677567
1734358019.1940768,52000,0.09433718770742416
1734358031.7777522,53000,0.09390681982040405
1734358044.305694,54000,0.09203150123357773
1734358056.840798,55000,0.09375716745853424
1734358069.9687839,56000,0.0902676060795784
1734358082.5176535,57000,0.08918657898902893
1734358095.092602,58000,0.08843500912189484
1734358108.0874348,59000,0.08795762807130814
1734358120.7224658,60000,0.08730798214673996
1734358133.2761195,61000,0.08721140027046204
1734358145.863719,62000,0.08680576831102371
1734358158.9005773,63000,0.08666451275348663
1734358171.4595442,64000,0.08663282543420792
1734358184.0342484,65000,0.0865185409784317
1734358197.126566,66000,0.21941402554512024
1734358209.6866992,67000,0.19581331312656403
1734358222.2274578,68000,0.11337023228406906
1734358234.7633054,69000,0.10355421155691147
1734358248.0564156,70000,0.09347168356180191
1734358260.6376815,71000,0.10229149460792542
1734358273.1751385,72000,0.09233324974775314
1734358286.1503184,73000,0.09313138574361801
1734358298.7438426,74000,0.08737464249134064
1734358311.3048317,75000,0.08487962186336517
1734358324.4161184,76000,0.15033778548240662
1734358336.9922829,77000,0.08289573341608047
1734358349.613069,78000,0.08270300179719925
1734358362.1782281,79000,0.0815957561135292
1734358375.2600975,80000,0.08268751949071884
1734358387.8019419,81000,0.08118925243616104
1734358400.3320172,82000,0.08053193986415863
1734358413.3250527,83000,0.07989941537380219
1734358425.9479842,84000,0.07920549809932709
1734358438.5127275,85000,0.0796346515417099
1734358451.111641,86000,0.07924215495586395
1734358464.149796,87000,0.0782211422920227
1734358476.7878275,88000,0.07778079807758331
1734358489.377367,89000,0.07916044443845749
1734358501.9436016,90000,0.07757481187582016
1734358514.947559,91000,0.07689111679792404
1734358527.5491252,92000,0.07734957337379456
1734358540.034507,93000,0.07569798082113266
1734358553.0666027,94000,0.07538262009620667
1734358565.6484094,95000,0.07519340515136719
1734358578.2416353,96000,0.07504943758249283
1734358591.2539558,97000,0.07493511587381363
1734358603.8863447,98000,0.07469065487384796
1734358616.4515307,99000,0.07809863239526749
1734358629.126119,100000,0.0739903524518013
1734358642.1810362,101000,0.073955237865448
1734358654.7102299,102000,0.07386437803506851
1734358667.2310026,103000,0.07334750145673752
1734358680.2106018,104000,0.07333818823099136
1734358692.7349668,105000,0.07358920574188232
1734358705.323279,106000,0.07324035465717316
1734358718.33687,107000,0.07333966344594955
1734358730.9135575,108000,0.0734967440366745
1734358743.4588091,109000,0.07213994860649109
1734358756.0996163,110000,0.07238948345184326
1734358769.2093935,111000,0.0726466029882431
