Wall time,Step,Value
1734360055.2562242,0,0.8537629842758179
1734360078.7159643,1000,0.4142395257949829
1734360091.364236,2000,0.43238210678100586
1734360103.9979162,3000,0.37962403893470764
1734360117.1540387,4000,0.35272017121315
1734360129.9364243,5000,0.3678417503833771
1734360143.2040956,6000,0.328522652387619
1734360156.8942516,7000,0.32515260577201843
1734360170.0560474,8000,0.3236980736255646
1734360183.0984085,9000,0.32590726017951965
1734360196.2427173,10000,0.2976880669593811
1734360208.8641243,11000,0.2649420201778412
1734360221.4990032,12000,0.2578873038291931
1734360234.0273035,13000,0.24876244366168976
1734360247.1064827,14000,0.2425052970647812
1734360259.682713,15000,0.23731066286563873
1734360272.2722306,16000,0.23557141423225403
1734360285.322769,17000,0.3553140461444855
1734360297.8371282,18000,0.26220056414604187
1734360310.4963646,19000,0.23872658610343933
1734360323.1317208,20000,0.22647322714328766
1734360336.3089805,21000,0.21490001678466797
1734360348.9230802,22000,0.20557035505771637
1734360361.4329586,23000,0.2052416056394577
1734360387.4447138,25000,0.1943693310022354
1734360400.023221,26000,0.19345688819885254
1734360412.6315463,27000,0.1908264011144638
1734360425.8733509,28000,0.18734081089496613
1734360438.449679,29000,0.18314461410045624
1734360451.0898724,30000,0.17774491012096405
1734360464.1556444,31000,0.17325325310230255
1734360476.829338,32000,0.17121005058288574
1734360489.3942246,33000,0.3403482735157013
1734360502.4892519,34000,0.2294081747531891
1734360515.014007,35000,0.2292564958333969
1734360527.6235774,36000,0.21442295610904694
1734360540.1870332,37000,0.20887842774391174
1734360553.3494644,38000,0.20073005557060242
1734360565.8074079,39000,0.18195892870426178
1734360578.4846153,40000,0.18743695318698883
1734360591.5068305,41000,0.1702144891023636
1734360604.1167908,42000,0.19904640316963196
1734360616.6624067,43000,0.1716061532497406
1734360629.6632986,44000,0.24975140392780304
1734360642.2045932,45000,0.16305111348628998
1734360654.7799911,46000,0.15324819087982178
1734360667.5777087,47000,0.1448858678340912
1734360681.3259468,48000,0.15224270522594452
1734360694.4252634,49000,0.1433306187391281
1734360707.4203827,50000,0.13579322397708893
1734360720.895409,51000,0.1323518604040146
1734360733.4467878,52000,0.12730449438095093
1734360746.004877,53000,0.21766014397144318
1734360758.5598752,54000,0.1280212253332138
1734360771.5651042,55000,0.12162487953901291
1734360784.1158426,56000,0.11744828522205353
1734360796.629662,57000,0.11331655085086823
1734360809.5835252,58000,0.10822346061468124
1734360822.0442405,59000,0.10721176862716675
1734360834.4695961,60000,0.10632368922233582
1734360847.4408274,61000,0.10478714108467102
1734360859.933012,62000,0.10434161126613617
1734360872.4117703,63000,0.10325422137975693
1734360884.898638,64000,0.10290001332759857
1734360897.812489,65000,0.10276133567094803
1734360910.328729,66000,0.32849618792533875
1734360922.812195,67000,0.27743494510650635
1734360935.6626825,68000,0.23529042303562164
1734360948.2238872,69000,0.20795641839504242
1734360960.788973,70000,0.1843891143798828
1734360973.6937509,71000,0.18000034987926483
1734360986.176717,72000,0.1641857624053955
1734360998.5526469,73000,0.14323724806308746
1734361010.967886,74000,0.12186839431524277
1734361023.9726872,75000,0.130254864692688
1734361036.4375393,76000,0.11503955721855164
1734361048.8212383,77000,0.10691928118467331
1734361061.2342749,78000,0.13867278397083282
1734361074.097018,79000,0.11061286181211472
1734361086.4777653,80000,0.10362258553504944
1734361098.7841618,81000,0.10132835805416107
1734361111.689278,82000,0.1321798413991928
1734361124.116858,83000,0.10069748014211655
1734361136.552888,84000,0.09852831065654755
1734361149.328202,85000,0.09628527611494064
1734361161.7471006,86000,0.1649591624736786
1734361174.140282,87000,0.10763386636972427
1734361186.5698657,88000,0.09527017176151276
1734361199.639067,89000,0.09646899253129959
1734361212.6713443,90000,0.09364141523838043
1734361225.6060464,91000,0.09161803126335144
1734361238.8843524,92000,0.09771643579006195
1734361251.7209182,93000,0.09065404534339905
1734361264.270521,94000,0.08999921381473541
1734361277.0902135,95000,0.08833751082420349
1734361289.607189,96000,0.09037567675113678
1734361302.0217614,97000,0.08792473375797272
1734361314.5079222,98000,0.08648538589477539
1734361327.4320536,99000,0.09573198109865189
1734361339.9237719,100000,0.08602672815322876
1734361352.3264728,101000,0.08534490317106247
1734361365.132115,102000,0.0847243219614029
1734361377.587728,103000,0.08487217128276825
1734361390.111948,104000,0.08427103608846664
1734361402.5395815,105000,0.0839543491601944
1734361415.6278195,106000,0.08350708335638046
1734361428.0529945,107000,0.08302438259124756
1734361440.5371249,108000,0.08287574350833893
1734361453.3765059,109000,0.08240482211112976
1734361465.7764974,110000,0.0833163857460022
1734361478.1178446,111000,0.08132842928171158
1734361490.598586,112000,0.08124317973852158
1734361503.4579527,113000,0.0809125229716301
1734361515.8834567,114000,0.08087247610092163
1734361528.2544885,115000,0.0806097537279129
1734361541.0473971,116000,0.08048020303249359
1734361553.4401531,117000,0.07997996360063553
1734361565.9070506,118000,0.07984215766191483
1734361578.319611,119000,0.0796234980225563
1734361591.2691853,120000,0.0792086124420166
1734361603.6800702,121000,0.07916856557130814
1734361616.084332,122000,0.07904818654060364
1734361628.8184786,123000,0.07864290475845337
1734361641.3900297,124000,0.07871159166097641
1734361653.8110685,125000,0.07843683660030365
1734361666.304755,126000,0.07842279225587845
1734361679.2250102,127000,0.0784679427742958
1734361691.7124066,128000,0.07828161120414734
1734361704.1274762,129000,0.0781797245144844
1734361716.9813223,130000,0.0782056450843811
1734361729.7834377,131000,0.07819844037294388
1734361742.8447883,132000,0.15983912348747253
1734361755.7696676,133000,0.134138822555542
1734361769.1761506,134000,0.12180732935667038
1734361782.2137632,135000,0.10503395646810532
1734361794.6513772,136000,0.09263114631175995
1734361807.5351756,137000,0.08476625382900238
1734361820.0198286,138000,0.09226153790950775
1734361832.476007,139000,0.08423635363578796
1734361844.948846,140000,0.08156364411115646
1734361857.8480065,141000,0.0789424404501915
1734361870.3346496,142000,0.07883060723543167
1734361882.7326076,143000,0.07774437218904495
1734361895.544675,144000,0.07902771234512329
1734361908.02218,145000,0.09357547760009766
1734361920.5215936,146000,0.08216336369514465
1734361933.4238307,147000,0.07706039398908615
1734361945.8987482,148000,0.07920117676258087
1734361958.2809846,149000,0.07712993025779724
1734361970.8440757,150000,0.07725817710161209
1734361983.7666178,151000,0.07667866349220276
1734361996.1149213,152000,0.07811972498893738
1734362008.4800937,153000,0.07565249502658844
1734362021.3510618,154000,0.08234203606843948
1734362033.7374446,155000,0.0760698914527893
1734362046.186473,156000,0.07519400119781494
1734362058.5156941,157000,0.07495046406984329
1734362071.402912,158000,0.07407815009355545
1734362083.7991726,159000,0.07566315680742264
1734362096.2524917,160000,0.07285504788160324
1734362109.0760276,161000,0.08116910606622696
1734362121.5325902,162000,0.071451835334301
1734362133.958675,163000,0.07049838453531265
1734362146.3695707,164000,0.07222764194011688
1734362159.1362486,165000,0.0704759880900383
1734362171.7204711,166000,0.06973383575677872
1734362184.1482046,167000,0.06883934885263443
1734362197.0484142,168000,0.06985365599393845
1734362209.485328,169000,0.06870853900909424
1734362221.948034,170000,0.0677042081952095
1734362234.3888357,171000,0.06763582676649094
1734362247.333507,172000,0.06652253121137619
1734362260.2317524,173000,0.06454092264175415
1734362273.3198152,174000,0.06527765095233917
1734362286.6529856,175000,0.06406976282596588
1734362299.5646744,176000,0.06265038251876831
1734362312.2492995,177000,0.06318935006856918
1734362324.6577635,178000,0.061266135424375534
1734362337.6408136,179000,0.06201090291142464
1734362350.1280553,180000,0.05937577784061432
1734362362.5657713,181000,0.057588376104831696
1734362375.4314835,182000,0.13771837949752808
1734362387.8766863,183000,0.05478854477405548
1734362400.3632457,184000,0.0545223131775856
1734362412.7659054,185000,0.05307036638259888
1734362425.686734,186000,0.05126829445362091
1734362438.2476475,187000,0.05031196027994156
1734362450.74452,188000,0.048766907304525375
1734362463.5693316,189000,0.047121983021497726
1734362476.0413208,190000,0.07146219164133072
1734362488.505052,191000,0.0705549493432045
1734362500.970721,192000,0.07017026096582413
1734362513.8885977,193000,0.06943723559379578
1734362526.259039,194000,0.06892003864049911
1734362538.7220206,195000,0.06897718459367752
1734362551.5632303,196000,0.06851647794246674
1734362563.9948478,197000,0.06791891902685165
1734362576.3938286,198000,0.067985400557518
1734362588.7623734,199000,0.06765937805175781
1734362601.6496274,200000,0.06738141179084778
1734362614.0331516,201000,0.06728065758943558
1734362626.489802,202000,0.0670100674033165
1734362639.286675,203000,0.06730761379003525
1734362651.684414,204000,0.06702010333538055
1734362664.086962,205000,0.06681869179010391
1734362676.8809612,206000,0.06660819053649902
1734362689.2818742,207000,0.06643948704004288
1734362701.8496413,208000,0.06613750010728836
1734362714.2806716,209000,0.0657818391919136
1734362727.223514,210000,0.0658632144331932
1734362739.6922126,211000,0.0656547024846077
1734362752.1431565,212000,0.06540107727050781
1734362764.9816284,213000,0.07419680058956146
1734362777.4302635,214000,0.0650268942117691
1734362790.4867725,215000,0.06482212990522385
1734362803.9793024,216000,0.06441181898117065
1734362816.9532676,217000,0.06410276144742966
1734362829.8424432,218000,0.0637919157743454
1734362842.5631342,219000,0.06367877870798111
1734362855.5703244,220000,0.06356298923492432
1734362868.0542395,221000,0.06321851164102554
1734362880.5522075,222000,0.06300279498100281
1734362893.4329877,223000,0.06245789676904678
1734362905.925042,224000,0.06212224066257477
1734362918.301201,225000,0.06187902390956879
1734362930.7032511,226000,0.06167450174689293
1734362943.4237216,227000,0.06358074396848679
1734362955.7518313,228000,0.06106320396065712
1734362968.161782,229000,0.060715872794389725
1734362980.9827144,230000,0.060061197727918625
1734362993.3468626,231000,0.05987235903739929
1734363005.7547288,232000,0.05962923541665077
1734363018.1054025,233000,0.0594232976436615
1734363030.9440613,234000,0.05902313068509102
1734363043.335015,235000,0.0583670549094677
1734363055.63593,236000,0.057746149599552155
1734363068.4724991,237000,0.05715015530586243
1734363080.8455226,238000,0.05665154010057449
1734363093.1767519,239000,0.05608978867530823
1734363105.513452,240000,0.055608224123716354
1734363118.2399523,241000,0.05500579625368118
1734363130.6507854,242000,0.054456643760204315
1734363143.0110545,243000,0.053967032581567764
1734363155.8349664,244000,0.0534968264400959
1734363168.2848394,245000,0.0528968907892704
1734363180.737725,246000,0.05236160382628441
1734363193.1152494,247000,0.051823463290929794
1734363205.9357967,248000,0.051426827907562256
1734363218.31625,249000,0.05105840042233467
1734363230.8607442,250000,0.05060090869665146
1734363243.6881557,251000,0.050254251807928085
1734363256.1332781,252000,0.04996104910969734
1734363268.5436282,253000,0.049661021679639816
1734363280.982338,254000,0.04940438270568848
1734363294.0199962,255000,0.049254633486270905
1734363306.4557142,256000,0.04906950518488884
1734363319.4293835,257000,0.04898571968078613
1734363332.887768,258000,0.04889804497361183
1734363345.8229675,259000,0.048844385892152786
1734363358.7057655,260000,0.048806510865688324
1734363371.3482482,261000,0.04879361391067505
1734363384.3110478,262000,0.048781316727399826
