"step","mean_nu"
203000,7.3885974e-05
204000,8.209837e-05
205000,4.7854068e-05
206000,4.5766377e-05
207000,2.7982054e-05
208000,0.00017935185
209000,7.8573656e-05
210000,3.7133123e-05
211000,0.000112091555
212000,8.4608815e-05
213000,2.3164339e-05
214000,0.0156547
215000,0.00010436324
216000,1.2240415e-05
217000,5.15953e-05
218000,5.5093766e-05
219000,4.98363e-05
220000,7.87231e-05
221000,4.786008e-05
222000,0.0004431016
223000,5.160253e-05
224000,1.3301597e-05
225000,5.7443274e-05
226000,4.8031263e-05
227000,-0.015491806
228000,0.00012222095
229000,5.140816e-05
230000,3.8611623e-05
231000,9.7945944e-05
232000,6.223898e-05
233000,4.817914e-05
234000,4.0261173e-05
235000,2.292752e-05
236000,1.4019743e-05
237000,3.474069e-05
238000,3.644844e-05
239000,3.010331e-05
240000,-1.3307125e-05
241000,2.9998218e-05
242000,3.0379879e-05
243000,2.1542848e-05
244000,2.1692535e-05
245000,2.4903093e-05
246000,1.5090845e-05
247000,8.485245e-05
248000,1.7969009e-05
249000,6.5765803e-06
250000,1.8480534e-05
251000,1.3063647e-05
252000,4.1242227e-05
253000,3.565968e-05
254000,2.2900622e-05
255000,1.981534e-05
256000,3.872282e-05
257000,2.8434211e-05
258000,2.3661023e-05
259000,2.7491622e-05
260000,3.567508e-05
261000,-3.7783232e-07
262000,2.7310287e-05
263000,2.067279e-05
264000,2.9321141e-05
265000,2.6053298e-05
266000,1.3021057e-05
267000,1.7158967e-05
268000,2.2327777e-05
269000,2.1429712e-05
270000,2.6105194e-05
271000,2.5860874e-05
272000,2.1818843e-05
273000,2.7096476e-05
274000,2.7617e-05
275000,2.3267154e-05
276000,1.7887618e-05
277000,2.3032888e-05
278000,2.2570104e-05
279000,1.5410813e-05
280000,1.9386662e-05
281000,2.0268002e-05
282000,2.0236022e-05
283000,2.9853487e-05
284000,1.5412284e-05
285000,3.2817705e-05
286000,2.3599789e-05
287000,1.2725603e-05
288000,1.5471842e-05
289000,1.045382e-05
290000,2.239678e-05
291000,1.9212102e-05
292000,1.8509196e-05
293000,2.0083407e-05
294000,1.43158e-05
295000,2.1355027e-05
296000,2.1866006e-05
297000,2.015542e-05
298000,2.3769882e-05
299000,2.1028536e-05
300000,1.988446e-05
301000,1.9767958e-05
302000,1.8989367e-05
303000,2.2468523e-05
304000,2.3293574e-05
305000,2.1260934e-05
306000,1.964651e-05
307000,2.5033685e-05
308000,2.0442207e-05
309000,1.9023308e-05
310000,2.6289343e-05
311000,2.6330805e-05
312000,2.862811e-05
313000,2.5654019e-05
314000,3.477775e-05
315000,4.5234185e-05
316000,2.4799356e-05
317000,2.670227e-06
318000,2.308236e-05
319000,2.386329e-05
320000,1.9949797e-05
321000,4.071883e-05
322000,3.502465e-05
323000,1.612797e-05
324000,2.1235888e-05
325000,2.0130821e-05
326000,1.7704311e-05
327000,1.2019519e-05
328000,1.8319311e-05
329000,-0.00011054587
330000,1.944014e-05
331000,4.3516837e-05
332000,7.2088034e-05
333000,1.793357e-05
334000,1.8047553e-05
335000,2.745248e-05
336000,2.8147166e-05
337000,2.2045366e-05
338000,1.80658e-05
339000,1.8291814e-05
340000,1.0423424e-05
341000,2.1757265e-05
342000,6.5156986e-05
343000,1.9978595e-05
344000,1.5997157e-05
345000,1.7096716e-05
346000,2.558618e-05
347000,2.4073062e-05
348000,1.8492463e-05
349000,2.2794784e-05
350000,2.4329805e-05
351000,2.6075802e-05
352000,2.346514e-05
353000,2.2947048e-05
354000,2.7245578e-05
355000,4.3214714e-05
356000,4.68883e-05
357000,3.1473755e-05
358000,3.0264498e-05
359000,-1.5312979e-05
360000,3.8016693e-05
361000,2.723343e-05
362000,2.3751143e-05
363000,4.6624922e-05
364000,3.483271e-05
365000,4.009197e-05
366000,4.0102972e-05
367000,1.8637393e-05
368000,2.1771666e-05
369000,1.836929e-05
370000,1.6969805e-05
371000,1.6776052e-05
372000,2.7522456e-05
373000,2.1540522e-05
374000,0.00013799842
375000,5.0343693e-05
376000,3.7587528e-05
377000,-2.8373213e-05
378000,-4.0052887e-06
379000,-9.759826e-07
380000,2.829558e-06
381000,5.7233624e-06
382000,2.5399397e-06
383000,2.6290067e-05
384000,2.869571e-05
385000,-3.1634616e-05
386000,1.5133339e-05
387000,3.8485425e-05
388000,2.293663e-05
389000,4.3896976e-05
390000,3.4653847e-05
391000,3.9470756e-06
392000,2.470212e-05
393000,3.106671e-05
394000,4.2728832e-05
395000,2.1218995e-05
396000,3.5093315e-05
397000,3.2119206e-05
398000,3.217531e-05
399000,1.3898706e-05
400000,0.0019161681
401000,-6.470168e-05
402000,2.719941e-05
403000,2.666333e-05
404000,4.767729e-05
405000,3.4532786e-05
406000,4.5163964e-05
407000,8.069744e-05
408000,5.995783e-05
409000,4.3570024e-05
410000,3.8930648e-05
411000,2.2142558e-05
412000,1.8010354e-05
413000,2.952155e-05
414000,2.0694377e-05
415000,1.8507782e-05
416000,1.5532056e-05
417000,3.0936113e-05
418000,2.1158537e-05
419000,1.4672297e-05
420000,4.626633e-05
421000,3.2786793e-05
422000,2.8608549e-05
423000,3.187486e-05
424000,4.9492126e-05
425000,6.638345e-05
426000,3.457502e-05
427000,3.798965e-05
428000,2.5986596e-05
429000,3.1607626e-05
430000,4.1546216e-05
431000,3.3495646e-05
432000,4.3606116e-05
433000,5.0414033e-05
434000,4.315709e-05
435000,1.9386029e-05
436000,2.4101111e-05
437000,6.037001e-05
438000,4.0111994e-05
439000,3.802571e-05
440000,4.35225e-05
441000,2.420936e-05
442000,4.4614877e-05
443000,3.1141888e-05
444000,3.6499827e-05
445000,3.5058274e-05
446000,4.068392e-05
447000,4.6942947e-05
448000,2.9005032e-05
449000,2.8147979e-05
450000,3.0111629e-05
451000,3.4044766e-05
452000,3.160627e-05
453000,3.4881734e-05
454000,5.02267e-05
455000,3.095026e-05
456000,2.4301391e-05
457000,2.9753799e-05
458000,3.573997e-05
459000,2.792422e-05
460000,2.5021784e-05
461000,3.342023e-05
462000,2.628785e-05
463000,2.9286359e-05
464000,2.1016192e-05
465000,2.616228e-05
466000,2.2676337e-05
467000,2.0110943e-05
468000,3.1987856e-05
469000,2.0108195e-05
470000,4.1339885e-05
471000,3.064768e-05
472000,2.8186918e-05
473000,1.5679583e-05
474000,1.5735213e-05
475000,3.167773e-05
476000,-5.728477e-06
477000,3.046561e-05
478000,1.7463808e-05
479000,2.3749231e-05
480000,1.7655571e-05
481000,1.4833652e-05
482000,2.0507765e-05
483000,1.6991316e-05
484000,1.5652244e-05
485000,3.3960147e-05
486000,3.7033707e-05
487000,2.4830824e-05
488000,3.409799e-05
489000,4.343313e-05
490000,1.9589632e-05
491000,1.2769627e-05
492000,3.1619784e-05
493000,1.6075344e-05
494000,1.9432438e-05
495000,2.5286821e-05
496000,1.9049712e-05
497000,2.5245501e-05
498000,2.5248914e-05
499000,2.3953102e-05
500000,2.4651525e-05
501000,2.4572691e-05
502000,2.4943192e-05
503000,2.0544896e-05
504000,2.3302104e-05
505000,2.5323121e-05
506000,2.0249432e-05
507000,2.75644e-05
508000,2.4674187e-05
509000,2.2427343e-05
510000,2.3765982e-05
511000,1.5243233e-05
512000,2.5490757e-05
513000,3.98555e-05
514000,3.8272407e-05
515000,2.3186873e-05
516000,2.0885076e-05
517000,2.6797452e-05
518000,3.145321e-05
519000,2.1485894e-05
520000,1.9150817e-05
521000,2.0162315e-05
522000,2.1257483e-05
523000,2.734303e-05
524000,2.5954958e-05
525000,2.668083e-05
526000,4.317552e-06
527000,2.6467213e-05
528000,2.7340307e-05
529000,1.8454972e-05
530000,1.922359e-05
531000,2.7856637e-05
532000,2.7731481e-05
533000,3.570415e-05
534000,-2.205102e-06
535000,3.102413e-05
536000,1.47841765e-05
537000,3.6634843e-05
538000,2.3048962e-05
539000,2.0512112e-05
540000,2.4184377e-05
541000,1.6138345e-05
542000,2.8263641e-05
543000,2.454043e-05
544000,2.6655383e-05
545000,3.6279835e-05
546000,3.256596e-05
547000,3.502622e-05
548000,2.3527891e-05
549000,2.6623426e-05
550000,3.9017803e-05
551000,3.1974207e-05
552000,2.6703516e-05
553000,2.79184e-05
554000,1.8131066e-05
555000,2.994592e-05
556000,2.6534892e-05
557000,3.7093425e-05
558000,1.8131697e-05
559000,7.783173e-05
560000,3.4139754e-05
561000,2.9988214e-05
562000,2.8867556e-05
563000,4.0306713e-05
564000,2.5243158e-05
565000,1.5538992e-05
566000,3.217136e-05
567000,1.7304412e-05
568000,3.829962e-05
569000,2.9695388e-05
570000,2.032305e-05
571000,5.375903e-05
572000,3.1378655e-05
573000,1.7735556e-05
574000,1.9734915e-05
575000,6.312107e-06
576000,3.8114234e-05
577000,1.8754567e-05
578000,2.6146292e-05
579000,1.4371864e-06
580000,-2.3626806e-06
581000,5.2396048e-05
582000,3.3282493e-05
583000,3.7178168e-05
584000,4.4960638e-05
585000,2.375454e-05
586000,2.900656e-05
587000,3.196406e-05
588000,8.23937e-06
589000,3.1389016e-05
590000,-1.3903074e-05
591000,3.73371e-05
592000,3.4763772e-05
593000,3.058441e-05
594000,2.588114e-05
595000,2.009552e-05
596000,1.0109227e-05
597000,1.5462628e-06
598000,3.2111184e-05
599000,2.1927688e-05
600000,2.1776443e-05
601000,3.56707e-05
602000,1.2491315e-05
603000,3.9225742e-07
604000,3.3280783e-05
605000,1.7097811e-05
606000,3.8454573e-06
607000,2.0534505e-06
608000,3.0023045e-06
609000,1.6943546e-05
610000,-0.00023334954
611000,9.633019e-06
612000,7.842668e-06
613000,3.7820494e-06
614000,6.7868546e-06
615000,3.2351192e-05
616000,-1.241022e-07
617000,2.4938267e-05
618000,-8.2736113e-07
619000,3.429555e-06
620000,-3.919464e-06
621000,-4.784657e-07
622000,6.8681215e-06
623000,-4.5009165e-06
624000,1.9815016e-05
625000,1.2773203e-05
626000,1.422119e-05
627000,1.3654581e-05
628000,1.8054548e-05
629000,-1.2910336e-05
630000,1.4366555e-05
631000,5.3981726e-06
632000,5.514047e-06
633000,2.3631543e-05
634000,1.1720769e-05
635000,9.644581e-06
636000,2.0353747e-05
637000,1.6442063e-05
638000,3.6488334e-05
639000,2.038946e-05
640000,2.2639733e-05
641000,1.7344688e-05
642000,2.2912287e-05
643000,2.094288e-05
644000,2.2588083e-05
645000,3.2446373e-05
646000,4.1300147e-05
647000,2.7104388e-05
648000,2.6073258e-05
649000,2.9682555e-05
650000,3.779009e-05
651000,3.344655e-05
652000,3.8266488e-05
653000,8.35374e-06
654000,3.0667525e-05
655000,2.7844064e-05
656000,4.217409e-05
657000,2.1114054e-05
658000,3.0497344e-05
659000,3.3833327e-05
660000,2.9567258e-05
661000,2.7604918e-05
662000,3.4040648e-05
663000,3.717117e-05
664000,3.310807e-05
665000,4.0146344e-05
666000,3.27182e-05
667000,4.266404e-05
668000,1.6936929e-05
669000,3.0435898e-05
670000,4.0582632e-05
671000,3.0348274e-05
672000,3.166322e-05
673000,2.97121e-05
674000,3.193574e-05
675000,3.296792e-05
676000,3.0666677e-05
677000,2.9895657e-05
678000,3.6346097e-05
679000,2.8529881e-05
680000,2.3310306e-05
681000,3.694192e-05
682000,1.9543311e-05
683000,2.612751e-05
684000,3.1237443e-05
685000,3.0480614e-05
686000,3.1268282e-05
687000,3.8453367e-05
688000,3.283826e-05
689000,3.135821e-05
690000,3.001744e-05
691000,2.8876942e-05
692000,3.191637e-05
693000,3.0464049e-05
694000,2.4579853e-05
695000,3.0341074e-05
696000,3.1138377e-05
697000,2.9560828e-05
698000,2.923964e-05
699000,2.9590194e-05
700000,3.0196567e-05
701000,3.0583324e-05
702000,2.969702e-05
703000,2.957647e-05
704000,2.9012352e-05
705000,2.6509695e-05
706000,3.0914478e-05
707000,2.815213e-05
708000,2.9810717e-05
709000,3.2541833e-05
710000,2.9956922e-05
711000,2.8919721e-05
712000,2.9191498e-05
713000,3.108432e-05
714000,2.7694728e-05
715000,2.3195907e-05
716000,2.8334622e-05
717000,3.6575882e-05
718000,2.8926672e-05
719000,2.2197331e-05
720000,2.8171558e-05
721000,2.8817138e-05
722000,2.8789369e-05
723000,2.7873635e-05
724000,3.211556e-05
725000,2.5363066e-05
726000,2.6052545e-05
727000,2.6805734e-05
728000,2.8681645e-05
729000,2.746233e-05
730000,2.3379922e-05
731000,2.7956248e-05
732000,2.652913e-05
733000,2.8361586e-05
734000,3.4114382e-05
735000,2.5685837e-05
736000,2.8856857e-05
737000,2.342586e-05
738000,2.005501e-05
739000,2.8605265e-05
740000,3.339859e-05
741000,2.746396e-05
742000,1.2081332e-05
743000,3.463389e-05
744000,2.5074598e-05
745000,3.038057e-05
746000,-5.2835725e-07
747000,2.448788e-05
748000,2.1811915e-05
749000,2.6532987e-05
750000,4.3549393e-05
751000,7.3046444e-06
752000,2.8744062e-05
753000,2.6235064e-05
754000,2.7378721e-05
755000,4.05069e-05
756000,1.2655281e-05
757000,1.6829848e-05
758000,2.3363957e-05
759000,2.6139556e-05
760000,3.4562876e-05
761000,6.6312855e-06
762000,2.0190355e-05
763000,2.8138726e-05
764000,2.9469491e-05
765000,3.589145e-05
766000,2.0444013e-05
767000,2.3778028e-05
768000,2.8560604e-05
769000,2.7374457e-05
770000,2.3421153e-05
771000,8.337072e-06
772000,2.0561865e-05
773000,2.5521837e-05
774000,3.063269e-05
775000,3.4361383e-05
776000,4.2917436e-05
777000,2.8214014e-05
778000,1.6591499e-05
779000,0.00024843286
780000,1.49726675e-05
781000,2.9253311e-05
782000,2.5320565e-05
783000,2.852777e-05
784000,1.1323571e-05
785000,4.1071103e-06
786000,2.6601921e-05
787000,1.1055324e-05
788000,-6.7762226e-06
789000,1.893236e-05
790000,2.4539193e-05
791000,1.44127225e-05
792000,2.7714283e-05
793000,3.8655184e-05
794000,2.036637e-05
795000,1.9870045e-05
796000,4.502666e-05
797000,6.448799e-06
798000,9.981658e-06
799000,1.4627536e-05
800000,3.675987e-05
801000,-0.0005627338
802000,2.5614932e-05
803000,2.4879677e-05
804000,1.790694e-05
805000,3.103488e-05
806000,2.8378341e-05
807000,3.0583135e-05
808000,4.0694915e-05
809000,3.2787102e-05
810000,1.9415756e-05
811000,2.1942089e-05
812000,2.7694019e-05
813000,3.7878224e-05
814000,4.9043367e-05
815000,2.9428085e-05
816000,3.5567322e-05
817000,3.1963296e-05
818000,4.8068676e-05
819000,3.4369034e-05
820000,1.9560226e-05
821000,3.5743713e-05
822000,3.4502027e-05
823000,5.5913424e-06
824000,2.9863137e-05
825000,3.9859246e-05
826000,2.8518476e-05
827000,2.9431585e-05
828000,2.7618576e-05
829000,3.154002e-05
830000,3.7759633e-05
831000,3.4324385e-05
832000,3.357524e-05
833000,3.98062e-05
834000,3.2458734e-05
835000,3.4240617e-05
836000,3.2968706e-05
837000,3.4899393e-05
838000,2.9487599e-05
839000,3.7382546e-05
840000,3.701005e-05
841000,3.432156e-05
842000,3.161329e-05
843000,4.311547e-05
844000,4.197673e-05
845000,3.503571e-05
846000,3.421358e-05
847000,2.2262102e-05
848000,3.3843753e-05
849000,3.1086714e-05
850000,3.6353096e-05
851000,3.5230783e-05
852000,3.441097e-05
853000,3.3006032e-05
854000,4.0559626e-05
855000,3.405425e-05
856000,4.176353e-05
857000,3.4264784e-05
858000,3.7968806e-05
859000,3.433568e-05
860000,4.538256e-05
861000,4.023868e-05
862000,3.905489e-05
863000,3.5878984e-05
864000,4.55685e-05
865000,3.9863615e-05
866000,4.4840584e-05
867000,3.7348247e-05
868000,4.14738e-05
869000,3.725747e-05
870000,3.735162e-05
871000,3.6401903e-05
872000,3.9206592e-05
873000,4.182857e-05
874000,4.213004e-05
875000,2.9632904e-05
876000,4.5463396e-05
877000,3.850009e-05
878000,5.674911e-05
879000,3.6553985e-05
880000,4.435686e-05
881000,3.7137335e-05
882000,3.9269187e-05
883000,4.2447362e-05
884000,4.093642e-05
885000,4.38884e-05
886000,3.0576874e-05
887000,4.5093435e-05
888000,5.1144696e-05
889000,3.217142e-05
890000,3.0026375e-05
891000,4.306598e-05
892000,3.8222246e-05
893000,3.70095e-05
894000,3.77095e-05
895000,4.0412848e-05
896000,4.02911e-05
897000,4.1778003e-05
898000,3.9120958e-05
899000,4.0905514e-05
900000,4.0147876e-05
901000,4.0534625e-05
902000,4.008519e-05
903000,4.090915e-05
904000,3.9448612e-05
905000,4.163429e-05
906000,3.8740687e-05
907000,4.135735e-05
908000,3.828532e-05
909000,4.498203e-05
910000,3.8365735e-05
911000,3.9360453e-05
912000,3.3185326e-05
913000,4.219305e-05
914000,4.3708635e-05
915000,4.7131587e-05
916000,3.625517e-05
917000,4.2163378e-05
918000,4.612963e-05
919000,4.1551633e-05
920000,3.3375207e-05
921000,4.0050392e-05
922000,4.3523065e-05
923000,4.467716e-05
924000,3.059216e-05
925000,3.5989397e-05
926000,3.737242e-05
927000,3.8320646e-05
928000,4.2370004e-05
929000,4.383581e-05
930000,3.817186e-05
931000,4.0423383e-05
932000,6.867541e-05
933000,3.2572312e-05
934000,3.9747156e-05
935000,4.07626e-05
936000,5.104112e-05
937000,4.6677385e-05
938000,4.140141e-05
939000,4.6195404e-05
940000,4.0466603e-05
941000,9.5872696e-05
942000,3.861155e-05
943000,3.447727e-05
944000,3.2933258e-05
945000,3.7354213e-05
946000,3.9606708e-05
947000,4.2659984e-05
948000,3.052211e-05
949000,3.8908256e-05
950000,4.4382017e-05
951000,4.5861892e-05
952000,3.967372e-05
953000,3.4114844e-05
954000,3.8777747e-05
955000,3.089492e-05
956000,7.9589576e-05
957000,4.030519e-05
958000,3.635725e-05
959000,4.5199424e-05
960000,3.7853544e-05
961000,4.1887135e-05
962000,3.8364276e-05
963000,3.691494e-05
964000,3.7385777e-05
965000,3.7150654e-05
966000,3.6237165e-05
967000,3.7481e-05
968000,4.0432136e-05
969000,3.446065e-05
970000,3.7620957e-05
971000,2.3824878e-05
972000,3.068591e-05
973000,3.313341e-05
974000,3.1884712e-05
975000,4.2522257e-05
976000,3.869925e-05
977000,3.924912e-05
978000,3.3562555e-05
979000,3.263115e-05
980000,4.2216885e-05
981000,4.1995852e-05
982000,3.3096643e-05
983000,4.0466624e-05
984000,2.9662522e-05
985000,2.8415596e-05
986000,2.9464989e-05
987000,2.23436e-05
988000,2.295886e-05
989000,3.2476084e-05
990000,3.484061e-05
991000,0.0021181495
992000,4.0258536e-05
993000,3.6691035e-05
994000,2.9560602e-05
995000,4.2632055e-05
996000,2.335971e-05
997000,2.9413359e-05
998000,3.8856724e-05
999000,3.2315675e-05
1000000,3.1507458e-05
1001000,2.92144e-05
1002000,2.6442252e-05
1003000,8.460723e-06
1004000,2.839187e-05
1005000,2.938946e-05
1006000,2.2441629e-05
1007000,2.8824445e-05
1008000,3.4926426e-05
1009000,3.6042144e-05
1010000,2.574602e-05
1011000,2.3702536e-05
1012000,3.4768836e-05
1013000,6.635159e-05
1014000,2.0897605e-05
1015000,1.7078746e-05
1016000,2.8871335e-05
1017000,3.142542e-05
1018000,3.7623235e-05
1019000,3.4719542e-05
1020000,-1.8378312e-05
1021000,3.1192056e-05
1022000,3.6638394e-05
1023000,3.108546e-05
1024000,3.700795e-05
1025000,2.5707288e-05
1026000,3.0261079e-05
1027000,3.6276582e-05
1028000,3.6400223e-05
1029000,3.77795e-05
1030000,3.9709692e-05
1031000,3.5000226e-05
1032000,3.66991e-05
1033000,3.9182796e-05
1034000,2.1680506e-05
1035000,2.3882281e-05
1036000,2.5668121e-05
1037000,3.312021e-05
1038000,2.3212202e-05
1039000,3.2519234e-05
1040000,3.05939e-05
1041000,2.976685e-05
1042000,3.3895936e-05
1043000,8.717299e-06
1044000,3.2178392e-05
1045000,3.3168355e-05
1046000,1.8606033e-05
1047000,3.4123044e-05
1048000,3.3298533e-05
1049000,3.5889858e-05
1050000,3.0189172e-05
1051000,3.497844e-05
1052000,2.900908e-05
1053000,3.7909045e-05
1054000,3.2052565e-05
1055000,3.6113765e-05
1056000,3.7373404e-05
1057000,3.6356596e-05
1058000,4.498658e-05
1059000,3.9901122e-05
1060000,3.5518395e-05
1061000,2.8582484e-05
1062000,3.7627306e-05
1063000,3.7699916e-05
1064000,4.096919e-05
1065000,3.495143e-05
1066000,4.0282725e-05
1067000,3.28637e-05
1068000,3.66176e-05
1069000,4.8957652e-05
1070000,3.4845547e-05
1071000,3.7352525e-05
1072000,3.857267e-05
1073000,3.562868e-05
1074000,2.2231736e-05
1075000,3.8121627e-05
1076000,3.207525e-05
1077000,3.6843147e-05
1078000,3.835655e-05
1079000,3.5181107e-05
1080000,4.3275988e-05
1081000,3.7115256e-05
1082000,6.023941e-05
1083000,5.0741044e-05
1084000,4.1855877e-05
1085000,3.587827e-05
1086000,3.9610593e-05
1087000,3.6512727e-05
1088000,3.469835e-05
1089000,3.9448198e-05
1090000,4.0072537e-05
1091000,3.711997e-05
1092000,3.729472e-05
1093000,4.2606942e-05
1094000,3.2983513e-05
1095000,3.4628374e-05
1096000,3.738525e-05
1097000,3.724261e-05
1098000,3.4147684e-05
1099000,3.656034e-05
1100000,3.593221e-05
1101000,3.6328827e-05
1102000,3.4874607e-05
1103000,3.7166184e-05
1104000,3.3523924e-05
1105000,3.2940698e-05
1106000,3.8727263e-05
1107000,3.525269e-05
1108000,2.6363332e-05
1109000,3.6417074e-05
1110000,3.821786e-05
1111000,3.3485754e-05
1112000,1.5839865e-05
1113000,3.5476187e-05
1114000,4.4150827e-05
1115000,3.0455989e-05
1116000,3.7803296e-05
1117000,3.0222638e-05
1118000,3.201127e-05
1119000,2.8958508e-05
1120000,3.9059647e-05
1121000,3.348802e-05
1122000,3.242563e-05
1123000,3.790204e-05
1124000,3.897057e-05
1125000,3.1885673e-05
1126000,3.1484353e-05
1127000,3.3329798e-05
1128000,3.7326834e-05
1129000,3.7719117e-05
1130000,3.150441e-05
1131000,3.877528e-05
1132000,4.5846467e-05
1133000,3.2991808e-05
1134000,3.6665806e-05
1135000,3.4467794e-05
1136000,3.191456e-05
1137000,2.603992e-05
1138000,3.304994e-05
1139000,3.393457e-05
1140000,3.1921125e-05
1141000,3.2766155e-05
1142000,2.666644e-05
1143000,3.4420395e-05
1144000,3.4736942e-05
1145000,3.464585e-05
1146000,3.5941175e-05
1147000,3.5081983e-05
1148000,2.9705783e-05
1149000,2.462714e-05
1150000,2.9779208e-05
1151000,3.1218977e-05
1152000,3.302769e-05
1153000,3.8431204e-05
1154000,2.945574e-05
1155000,2.9044775e-05
1156000,4.053574e-05
1157000,1.9711866e-05
1158000,1.5651653e-05
1159000,1.7070703e-05
1160000,7.557412e-06
1161000,1.9493718e-05
1162000,1.4115156e-05
1163000,1.4918835e-05
1164000,2.0163245e-05
1165000,1.4655598e-05
1166000,1.7524007e-05
1167000,1.7769617e-05
1168000,2.2537115e-05
1169000,2.2878663e-05
1170000,1.9367455e-05
1171000,2.5569518e-05
1172000,2.8111772e-05
1173000,2.8912908e-05
1174000,3.3716802e-05
1175000,1.7126245e-05
1176000,2.5377984e-05
1177000,2.9665058e-05
1178000,2.6102616e-05
1179000,2.5245945e-05
1180000,3.084751e-05
1181000,2.9477214e-05
1182000,2.0936934e-05
