"step","mean_nu"
0,0.0040860353
1000,-0.01949633
2000,-0.011165664
3000,-0.06522952
4000,-0.07884753
5000,-0.08307219
6000,-0.02247591
7000,-0.040524192
8000,-0.0562819
9000,-0.07297043
10000,-0.036140375
11000,-0.068523705
12000,-0.05189028
13000,-0.01145294
14000,-0.007532493
15000,-0.005074388
16000,-0.002620483
17000,-0.008683312
18000,-0.0031495066
19000,-0.0022934985
20000,-0.0017899685
21000,6.512488e-05
22000,0.001975302
23000,0.0011297478
24000,0.0005988747
25000,0.0005908712
26000,0.00089476944
27000,-0.001355439
28000,-0.0008230339
29000,-0.00073929905
30000,-0.0006218528
31000,-0.00057141157
32000,-0.00012120609
33000,0.000534045
34000,0.00057325343
35000,-0.0010740833
36000,-0.0028798592
37000,-0.0061767474
38000,-0.0049567446
39000,-0.00018522926
40000,-0.0019777047
41000,0.000739484
42000,0.0014800762
43000,0.0020755294
44000,0.0025182876
45000,0.001305159
46000,0.0016935177
47000,0.0017382579
48000,-0.002048348
49000,-0.0036966784
50000,-0.0031941023
51000,-0.0023070087
52000,-0.0013658323
53000,-0.00034332142
54000,0.00093226397
55000,0.0010093127
56000,-0.00036038243
57000,5.41642e-05
58000,4.1524025e-05
59000,-3.3120334e-05
60000,-0.00057574216
61000,-0.00011037402
62000,-0.0010426899
63000,-0.0009306314
64000,-0.00053613185
65000,-0.00054025545
66000,-0.00020821542
67000,-0.0002756852
68000,-0.00025823174
69000,-0.00018635584
70000,-0.00014198065
71000,-0.00036286464
72000,-0.0001699534
73000,9.11158e-06
74000,-0.0002361944
75000,-2.9324405e-05
76000,-0.00020165172
77000,-0.00026945403
78000,-5.5821323e-07
79000,-6.379413e-05
80000,1.638415e-05
81000,0.00012095615
82000,0.00023060036
83000,7.536096e-05
84000,0.00025437615
85000,0.00068306737
86000,0.0005101451
87000,0.000592983
88000,0.0007126713
89000,0.0006502242
90000,0.00050998083
91000,0.0005149504
92000,0.00038125762
93000,0.00037679123
94000,0.00035059682
95000,0.00028741485
96000,0.00026710855
97000,0.00021195279
98000,0.00016255425
99000,0.0001537509
100000,0.00014816926
101000,0.00014379193
102000,0.0001307504
103000,5.7089517e-05
104000,-2.1778373e-05
105000,-9.5337025e-05
106000,-0.00023245512
107000,-0.00034833365
108000,-0.00046098194
109000,-0.00045233767
110000,-0.0004238793
111000,-0.00035523117
112000,-0.00050068984
113000,-0.0003203581
114000,-0.000298868
115000,-0.00045583694
116000,-0.00021195566
117000,-0.00048410014
118000,-0.00046669898
119000,-0.0003463634
120000,-0.0006285523
121000,-0.00048431155
122000,-0.0005714233
123000,-0.00045266433
124000,-0.0004746088
125000,-0.00042539454
126000,-0.00032450404
127000,-0.00065353216
128000,-0.00020696546
129000,-7.465679e-07
130000,-0.0006240433
131000,-0.00047043368
132000,-0.0004827769
133000,-0.0006050804
134000,-0.0004913333
135000,-0.00018634343
136000,-0.000408481
137000,-0.0004125738
138000,-0.0002045678
139000,-8.950957e-05
140000,-0.0003227978
141000,-0.00041778618
142000,-0.00069068815
143000,0.00024900664
144000,-0.00036674933
145000,-0.0009904281
146000,-0.00088504545
147000,-0.0002970762
148000,0.00022609158
149000,7.318003e-05
150000,0.00016340149
151000,-0.0002799611
152000,-0.00033219092
153000,-0.0005164299
154000,-9.1092836e-05
155000,0.00014328127
156000,-0.00021989904
157000,0.00089516153
158000,-0.0036148909
159000,-0.0024858364
160000,-0.002270172
161000,-0.0031299177
162000,-0.001262684
163000,-0.0010112574
164000,-0.0006405495
165000,-0.00010534427
166000,0.00020619688
167000,-0.000111936686
168000,-0.0002907474
169000,-0.0001683109
170000,-0.00023150911
171000,-0.00013106238
172000,-0.00054817693
173000,9.5952935e-05
174000,0.00037235566
175000,-0.0006368949
176000,-0.00033572715
177000,0.0002580697
178000,-0.0012501279
179000,-0.0053043463
180000,-0.00031708315
181000,0.00050151366
182000,0.00040174575
183000,0.00013682574
184000,-9.8509496e-05
185000,-0.00012766941
186000,-0.0008977824
187000,-0.0002564988
188000,-0.0007458045
189000,-0.0005509661
190000,0.0005213537
191000,-0.00037212155
192000,-0.00082652795
193000,-0.003251631
194000,0.0003583857
195000,-0.0011141098
196000,-0.00022464813
197000,-0.0030345172
198000,-0.010648389
199000,-0.001409432
200000,-0.00071234483
201000,-0.001282076
202000,-0.0012922556
203000,-0.0017356271
204000,-0.0009881658
205000,0.0003338935
206000,0.0005420708
207000,0.00042765302
208000,0.00069483486
209000,0.00045580123
210000,0.0003085087
211000,2.6703787e-05
212000,0.00014693543
213000,0.00014725009
214000,-0.0015724384
215000,-0.0008094099
216000,0.0002951166
217000,0.0001989125
218000,-0.00016198786
219000,3.1509644e-05
220000,0.00013087768
221000,0.00014786478
222000,1.5763084e-05
223000,-1.9227551e-05
224000,-1.6893995e-05
225000,0.00018488962
226000,-9.165381e-05
227000,-0.0001068264
228000,-0.0026535108
229000,-0.00025189304
230000,-3.5680005e-05
231000,-0.00011412657
232000,-0.00017712466
233000,6.424443e-05
234000,-0.00037611942
235000,2.4987492e-05
236000,-2.1386004e-05
237000,-1.7647795e-05
238000,-9.661208e-05
239000,-0.00031435236
240000,-0.0001092773
241000,0.00034033222
242000,0.00015693634
243000,-0.0005365118
244000,0.00016853359
245000,0.00022505852
246000,6.373596e-05
247000,-0.0030139147
248000,-0.0014713987
249000,-0.0011168306
250000,-3.4609373e-06
251000,0.00014805788
252000,0.00024043939
253000,0.00016389509
254000,-0.00025364957
255000,-0.000102580896
256000,-0.00032295004
257000,7.4033625e-05
258000,0.0004626597
259000,-3.6631685e-05
260000,-0.0003507981
261000,-0.00035770802
262000,7.9688645e-05
263000,7.120613e-05
264000,-3.1668482e-05
265000,5.452545e-05
266000,6.751942e-05
267000,1.5766933e-05
268000,5.3017102e-05
269000,4.174124e-05
270000,-4.5490273e-05
271000,-3.0396268e-05
272000,-2.176604e-05
273000,-4.7810398e-05
274000,-4.0268595e-05
275000,-8.2740735e-05
276000,-2.6208161e-05
277000,1.7295844e-05
278000,-0.000121367535
279000,-6.310026e-06
280000,-8.482429e-05
281000,7.020103e-05
282000,-5.5500193e-05
283000,-4.8704092e-05
284000,-6.956748e-05
285000,-0.000100849815
286000,-0.00010435778
287000,-0.00011464518
288000,-7.659609e-05
289000,-9.794879e-05
290000,-7.038793e-05
291000,-9.644374e-05
292000,-8.902089e-05
293000,-0.00012463669
294000,-1.1988933e-05
295000,-5.1801864e-05
296000,-4.8128513e-05
297000,-4.9079772e-05
298000,-3.8977625e-05
299000,-3.3774304e-05
300000,-3.9143473e-05
301000,-4.073872e-05
302000,-4.2054373e-05
303000,-1.7339444e-05
304000,-6.0502117e-07
305000,-6.683512e-06
306000,-1.0143882e-05
307000,-2.601738e-05
308000,2.758527e-05
309000,-1.721273e-05
310000,1.708086e-05
311000,1.916821e-05
312000,8.237868e-05
313000,-2.619753e-05
314000,6.224763e-05
315000,6.476443e-05
316000,2.6310958e-05
317000,6.6508335e-05
318000,2.8805396e-05
319000,2.7476173e-05
320000,1.837826e-05
321000,2.1846568e-05
322000,-1.1627595e-05
323000,-1.3455754e-05
324000,-0.00011297319
325000,-2.0383673e-05
326000,-0.0001234482
327000,-3.8430797e-05
328000,-8.779827e-05
329000,-3.6735015e-05
330000,3.203696e-07
331000,-9.061487e-05
332000,-5.51405e-05
333000,-5.339345e-05
334000,-0.00016116785
335000,-7.410529e-05
336000,-8.598853e-06
337000,-0.00012820566
338000,8.84759e-05
339000,-8.53447e-06
340000,-9.943289e-05
341000,-0.0001463637
342000,5.8698493e-05
343000,0.00013323037
344000,4.645777e-05
345000,1.0774604e-05
346000,-0.00025987692
347000,-7.378055e-05
348000,1.1136785e-06
349000,-0.000106016654
350000,0.00024065841
351000,1.8969816e-06
352000,3.92487e-05
353000,7.045016e-05
354000,1.1857943e-05
355000,8.727042e-05
356000,5.3487693e-06
357000,0.00010640709
358000,-0.00010786036
359000,0.00035997992
360000,-4.617214e-05
361000,-9.597923e-05
362000,2.3824336e-05
363000,2.52183e-05
364000,3.344908e-05
365000,1.0137006e-06
366000,-4.531719e-05
367000,-5.8895082e-05
368000,2.3860754e-05
369000,-8.362906e-05
370000,-0.00011615479
371000,-0.00030299352
372000,1.0102561e-05
373000,7.823566e-05
374000,1.687462e-05
375000,2.1021247e-05
376000,0.000103663464
377000,2.3291634e-05
378000,-0.00033696654
379000,6.711859e-05
380000,1.3594062e-05
381000,1.0861383e-05
382000,0.00019841426
383000,-0.00017162216
384000,0.00010900123
385000,8.0461155e-05
386000,6.215718e-05
387000,3.8112063e-05
388000,-8.985077e-05
389000,7.4792806e-05
390000,-2.674617e-05
391000,-0.00021461924
392000,-0.00012598312
393000,-0.0001240535
394000,-0.00070124236
395000,8.8134635e-05
396000,-0.00031587324
397000,-7.727621e-05
398000,-0.0045694504
399000,-0.0011529343
400000,-0.00031902478
401000,-0.00035642265
402000,-0.00028543573
403000,-0.00027936389
404000,-0.00022260261
405000,-0.00053721364
406000,6.1001538e-05
407000,-3.674387e-05
408000,-5.4630284e-05
409000,-9.026178e-06
410000,-1.5390486e-05
411000,0.00025468814
412000,-0.00025449152
413000,-4.5935765e-05
414000,-2.2930775e-05
415000,-0.0001498735
416000,-0.00024713925
417000,-0.0001070097
418000,-0.0058811866
419000,0.00011871713
420000,-9.742617e-05
421000,-0.00011823338
422000,-0.000117708325
423000,-0.0001799086
424000,-6.578971e-05
425000,-0.000122649
426000,7.274833e-05
427000,8.616354e-06
428000,7.0642636e-05
429000,-1.7417067e-05
430000,9.698931e-05
431000,-9.777258e-05
432000,-5.166104e-05
433000,0.0001318687
434000,0.00013963475
435000,-0.00017656201
436000,-7.662934e-05
437000,-5.4173008e-05
438000,-4.9146754e-05
439000,-2.8530389e-05
440000,-8.408155e-05
441000,5.989621e-05
442000,-4.8666974e-05
443000,-0.00012778112
444000,-9.760206e-05
445000,0.00038621135
446000,0.00035899098
447000,-9.111688e-05
448000,-0.00023354792
449000,-0.0009989068
450000,7.521478e-05
451000,-0.00029234667
452000,2.4527528e-06
453000,0.0002249317
454000,4.2116353e-05
455000,3.912636e-05
456000,-0.00014341429
457000,0.00016452957
458000,-0.0002178505
459000,-0.00021997449
460000,0.00013330542
461000,-0.00022381803
462000,-1.7705803e-05
463000,1.2474212e-05
464000,-9.297539e-05
465000,-5.2629683e-05
466000,-9.354339e-05
467000,2.5200448e-05
468000,0.00011823095
469000,-4.8870326e-05
470000,0.00023097625
471000,5.659703e-06
472000,-4.1293757e-07
473000,1.1976129e-05
474000,-2.7392564e-06
475000,-1.5071308e-05
476000,-5.5376927e-06
477000,-3.0497587e-05
478000,-9.892948e-05
479000,-3.2637756e-05
480000,-1.0517652e-05
481000,-3.733994e-05
482000,-5.4814398e-05
483000,2.4378753e-05
484000,-8.2486236e-05
485000,2.2655497e-05
486000,-6.5186294e-05
487000,-2.6556569e-05
488000,-1.9991525e-05
489000,-2.2581791e-05
490000,-9.480674e-05
491000,-2.9022147e-05
492000,-7.7892815e-05
493000,-4.285344e-05
494000,-5.9655616e-05
495000,-2.9113131e-05
496000,-2.591557e-05
497000,-1.8704703e-05
498000,-2.5979774e-05
499000,-3.0473293e-05
500000,-2.904049e-05
501000,-2.7645761e-05
502000,-1.9568684e-05
503000,-1.3835565e-05
504000,-3.8024224e-05
505000,-4.350905e-05
506000,1.1541396e-05
507000,-2.3514898e-05
508000,-4.0848874e-05
509000,3.4384461e-06
510000,-3.8470775e-05
511000,-3.835189e-05
512000,-5.5400567e-05
513000,-9.479441e-07
514000,-1.4606779e-05
515000,8.0405226e-07
516000,-2.085893e-05
517000,-2.7256707e-05
518000,-1.019996e-05
519000,-7.593547e-06
520000,-8.2685205e-05
521000,-2.5209774e-05
522000,-1.9450224e-05
523000,-4.443649e-05
524000,9.928564e-06
525000,-8.23773e-05
526000,-7.166784e-05
527000,-6.794184e-05
528000,-1.8494507e-05
529000,0.00025956985
530000,-2.416961e-05
531000,-1.1159324e-05
532000,-0.0001165874
533000,-2.4545814e-05
534000,-7.235183e-05
535000,-9.44053e-06
536000,-4.473461e-06
537000,8.1406515e-06
538000,4.895303e-05
539000,-1.4084136e-05
540000,-8.716878e-06
541000,1.4794932e-05
542000,-3.6367754e-05
543000,-6.564065e-05
544000,-1.2038362e-06
545000,1.381037e-05
546000,6.9272675e-05
547000,-0.00019598387
548000,-0.0001052941
549000,3.450962e-05
550000,9.372143e-06
551000,-0.00019157198
552000,0.00010642127
553000,-2.1479214e-05
554000,-8.858289e-05
555000,0.00024210336
556000,0.00010457743
557000,-0.00025801064
558000,-1.4662104e-05
559000,2.7962033e-05
560000,2.4060162e-06
561000,-0.0002489911
562000,-5.1016436e-06
563000,1.768701e-05
564000,-5.8736514e-05
565000,-0.00089947996
566000,-0.00023318945
567000,-3.1902593e-05
568000,-5.2239564e-05
569000,-3.2186006e-05
570000,-3.0562507e-05
571000,-3.104855e-05
572000,1.5487676e-05
573000,-6.4153115e-05
574000,-3.4381945e-05
575000,8.639866e-06
576000,0.00015528731
577000,-6.0825696e-05
578000,1.0539789e-05
579000,6.9156435e-05
580000,-1.8301924e-05
581000,-4.918981e-05
582000,7.2095274e-05
583000,-9.831147e-06
584000,1.7207361e-05
585000,2.7895752e-05
586000,0.00018222797
587000,7.248055e-05
588000,7.954455e-05
589000,5.458249e-05
590000,-2.2971419e-05
591000,-0.00014449364
592000,-0.00015406226
593000,3.931405e-05
594000,-0.00012811876
595000,0.00046154563
596000,0.00012900501
597000,-7.927148e-06
598000,3.2722495e-05
599000,0.00012111874
600000,7.923799e-05
601000,4.0647876e-05
602000,4.769785e-05
