"step","mean_nu"
0,-0.0044157943
1000,-0.0027319463
2000,0.0013388696
3000,0.002997735
4000,0.0026612687
5000,0.0020438514
6000,0.00043287873
7000,0.0012121536
8000,0.0010377127
9000,-0.006255939
10000,-0.011427135
11000,-0.0066910433
12000,-0.015267495
13000,-0.015937246
14000,-0.010117007
15000,-0.007236122
16000,-0.0089388555
17000,-0.005167179
18000,-0.002349043
19000,-0.00034300063
20000,0.00030149386
21000,0.00068087
22000,0.0004462982
23000,0.00024152762
24000,0.0002049957
25000,-0.0017868186
26000,-0.00038265894
27000,-0.00015244959
28000,-0.0008283722
29000,-0.0008289553
30000,-0.0018957666
31000,-0.0014582595
32000,0.00033754282
33000,0.00074931886
34000,0.00054376567
35000,-0.00088360556
36000,-0.0004111756
37000,-0.00063686
38000,0.0003390948
39000,0.0018292468
40000,0.001636312
41000,0.002196893
42000,0.0015192423
43000,0.0007996255
44000,0.0006415464
45000,-0.00053427054
46000,-0.0008783259
47000,-0.0018335367
48000,-0.0017128253
49000,-0.0003536159
50000,-0.00023282229
51000,-0.00094801345
52000,-0.0005466142
53000,-0.0006652229
54000,-0.0004256155
55000,-0.00018754674
56000,-0.00022945947
57000,-0.000104046485
58000,-0.0002844503
59000,0.00011445853
60000,-0.00033926067
61000,-0.00017304279
62000,-0.00016412135
63000,-4.9147846e-05
64000,-0.00012497687
65000,-0.00018308696
66000,-0.00029598817
67000,0.00024063169
68000,0.00020515641
69000,-0.00010304132
70000,-0.00012703238
71000,-9.415486e-05
72000,-0.00018891651
73000,-0.00011708752
74000,-0.0001294595
75000,-0.00014680259
76000,0.00016491217
77000,1.40412285e-05
78000,0.00012349157
79000,0.00026659065
80000,0.00033085365
81000,0.0002694902
82000,0.00031301103
83000,0.00041536588
84000,0.00041965966
85000,0.00053468
86000,0.0004999634
87000,0.0005309584
88000,0.0006251802
89000,0.0005446916
90000,0.00061269867
91000,0.0006253528
92000,0.00061814964
93000,0.0006389357
94000,0.0006273175
95000,0.0006485683
96000,0.00062175596
97000,0.00064291205
98000,0.00063139957
99000,0.00063267746
100000,0.0006351
101000,0.00063488696
102000,0.00062990276
103000,0.00063502934
104000,0.0006273333
105000,0.00062230625
106000,0.0005888206
107000,0.000574715
108000,0.00055214093
109000,0.00058742927
110000,0.00050842494
111000,0.00056211435
112000,0.00053261983
113000,0.00050631986
114000,0.00042883694
115000,0.0005343774
116000,0.0005002084
117000,0.00049204106
118000,0.0005326639
119000,0.00038765554
120000,0.00054953987
121000,0.00047544952
122000,0.0004466313
123000,0.00045742368
124000,0.0004578256
125000,0.0004413071
126000,0.00041410825
127000,0.00046693496
128000,0.00042254958
129000,0.0004150734
130000,0.0002554403
131000,0.00045296666
132000,0.00044351182
133000,0.00039465248
134000,0.0004061956
135000,0.00041632092
136000,0.00038508745
137000,0.00041627194
138000,0.0002481464
139000,0.00023419803
140000,0.00015393233
141000,0.00019359944
142000,0.00029350867
143000,0.00034662406
144000,0.00019441414
145000,0.00016579434
146000,0.00029282976
147000,0.00022265782
148000,0.00025036657
149000,6.4178284e-06
150000,-0.00061944284
151000,-0.00035884976
152000,-8.0307465e-05
153000,7.158059e-05
154000,0.00017385544
155000,-8.646709e-05
156000,0.0004526874
157000,0.0021751462
158000,0.0046997853
159000,-0.00058482593
160000,-0.000917351
161000,-0.00032091394
162000,-0.00012702639
163000,0.00015559238
164000,0.0007159812
165000,0.00014084797
166000,0.00015055003
167000,-0.00012821685
168000,0.0004800384
169000,0.00026873138
170000,-0.00012179034
171000,-0.00085672317
172000,-0.0012209137
173000,-0.00090451434
174000,-0.002437211
175000,-0.004267329
176000,0.00045210918
177000,0.0016447415
178000,0.0015128312
179000,0.0003976801
180000,-0.00027632355
181000,-0.00017382065
182000,-0.0012747407
183000,-0.0016205872
184000,0.0003933569
185000,6.7074165e-05
186000,-1.6706608e-05
187000,1.3476785e-05
188000,-9.679814e-05
189000,-9.171478e-05
190000,-0.00037424135
191000,-0.00026210246
192000,0.00011040045
193000,0.00019503052
194000,0.00010477728
195000,3.9941096e-05
196000,0.00016265419
197000,0.00028169723
198000,0.002921046
199000,0.0025047194
200000,0.0026498754
201000,0.0002529631
202000,0.0017888265
203000,0.00022970841
204000,0.00034553098
205000,0.00062015123
206000,0.0020848683
207000,0.0014147747
208000,0.00080376014
209000,0.0008937158
210000,0.00036898218
211000,0.0009959576
212000,0.0006791365
213000,0.0005912916
214000,0.00034676486
215000,0.00014025286
216000,9.488889e-05
217000,-0.00011347231
218000,-2.4694084e-05
219000,-0.000101217935
220000,-0.0001269193
221000,-0.00064230966
222000,-0.000556181
223000,-0.00051189883
224000,-0.00026461435
225000,-0.00042320168
226000,-0.00043746553
227000,-0.0006550487
228000,-0.0011548084
229000,-2.6632719e-05
230000,-0.00026243657
231000,0.000498306
232000,-0.00020727886
233000,-1.1418688e-05
234000,-5.508565e-05
235000,-8.898649e-06
236000,0.00014933887
237000,0.0003737595
238000,0.0004469213
239000,0.0001548363
240000,8.7320346e-05
241000,7.893459e-05
242000,-0.0006999796
243000,0.000530223
244000,-2.100558e-05
245000,3.1397936e-05
246000,-0.00046214828
247000,-0.0002174533
248000,-0.00029808862
249000,1.6103073e-05
250000,1.6494969e-05
251000,0.00048344626
252000,-0.000109277054
253000,-8.430142e-05
254000,0.00011440477
255000,5.269209e-05
256000,0.00031010428
257000,0.00019740679
258000,0.00030207596
259000,0.00014458896
260000,0.00010619251
261000,-0.00021472751
262000,0.0003740583
263000,0.00019077209
264000,0.00011329654
265000,6.935088e-05
266000,8.052792e-05
267000,5.0408853e-05
268000,0.00019100623
269000,0.00012653497
270000,8.0535516e-05
271000,0.00020421833
272000,-2.875459e-05
273000,8.5637876e-05
274000,0.00016472844
275000,8.567355e-05
276000,8.912417e-05
277000,8.92366e-05
278000,0.00020483087
279000,8.4419626e-05
280000,0.00012647636
281000,0.00012506347
282000,-1.5692625e-05
