Velocity[i] (m/s),Velocity[j] (m/s),Velocity[k] (m/s),X (m),Y (m),Z (m)
-3.755942734375227e-05,0.0001632619687184,-0.0002530926722101,0.2995861910084461,0.0025008853600273,-0.0096575456997093
0.0,0.0,0.0,0.1088412484754136,-0.0006329421161865,-0.0381946952814598
-0.0195806088679325,0.0984467841179166,0.0075025088153779,0.1646769599425329,0.0034803991092519,-0.0696038947226377
-0.0085555775992627,0.1091135567652737,0.001101940521039,0.2581039912642013,0.004235114960344,0.0197388703295356
-0.0013442915370807,0.015566322212591,-0.002581721637398,0.1063095078409007,0.0031267204418352,0.0287393040012873
-0.0141412940512422,0.1493920903654758,0.0006495083798654,0.2045057228071279,0.00219611291765,-0.0398735719240913
-0.0016660578554327,0.0062578500009698,0.0033545193728059,0.2892489718700913,-0.0007988948933893,0.0365312349898159
-0.0112180250536939,0.0126203255470495,-0.0044524874538183,0.237582786425707,-0.0007989386802888,-0.0881975734308101
-0.004292715101673,0.0075403991204396,-0.002827470889315,0.1460154829466673,-0.0008077149253604,0.0823668884784421
-0.0006637189245618,0.0391526282971574,-0.0001022674478008,0.1036336785177746,-0.0024681175061421,3.0736961787071384e-05
-0.001654220015904,0.0601721101017709,-0.0001622502750251,0.1055960983660668,-0.0024526939345855,2.982287338166136e-05
-0.0149401902610339,0.1634374311886956,4.280770735931584e-05,0.1938677638993793,0.0029736154517932,-0.0045650869047743
-0.0115376154061164,0.1097818401420157,0.0019898433238267,0.2376022810476546,-0.0021874884424867,0.0508121352292032
-5.930426138359592e-06,0.0003155012209296,-1.802015867724549e-05,0.3001032886889825,-0.0024841688693471,-1.7133669397993972e-05
-0.0126070475136347,0.1376610424356055,0.0003140005574095,0.2271926161260284,0.0035357006076574,0.0369165338628769
-0.0095369398204091,0.1257291095400406,2.38108477788046e-05,0.25186298242535,0.0048119458462187,0.0034628891456729
-0.0139199012415253,0.0218960887145172,-0.0054171243682503,0.2366811774827554,-0.0007931986131133,-0.086022460890663
-0.0201348436179539,0.0710074041157001,-0.0115671269595623,0.1513262514919711,0.0001255246063587,0.0742104704284943
-0.0157301878507879,0.1385039130316181,-0.0046980739571154,0.1565001537416413,0.0032481916386954,0.042861862982311
-0.0054398800054353,0.0047739322189266,-0.0035352318082004,0.2551783297983073,-0.0008037235814872,-0.0810071257224867
-0.0176152170665141,0.0211571614296831,-0.0016329366480931,0.1916978899933646,0.0031148632060216,0.0949503354868089
-0.0117188157145506,0.1522651507973034,-0.000200101712835,0.2276810758503736,-0.0022050422566468,-0.0098665573728752
-0.0152374688144302,0.1023968217703652,0.001414383878,0.222692365599781,0.0044231828496546,0.0640482656056775
-0.0128782237198976,0.0999560684312416,0.0097060389816761,0.1350707206737364,-0.0045326563049774,-0.0499032713644577
-0.0060094935000714,0.0668206100452881,-0.0034970375709235,0.2730576099349431,0.0042814356910033,-0.0285371505510884
-0.01830223420918,0.1046259391161087,0.0018411827040836,0.1953614035153532,0.0039646683911513,-0.0712900228396129
-0.0026511120583304,0.0016760846521044,-0.0010673840297386,0.2389605083889868,-0.0008076749478475,-0.0915213046644237
0.0,0.0,0.0,0.2565014178504465,-0.0006328566572934,-0.0829868854786646
-0.017344672106726,0.0393925190082955,0.0045890095643699,0.2272199615137787,0.0028689344783298,0.0854158706977712
-0.0150820973459034,0.1634197227066679,0.0004716881667263,0.1802920067213269,0.0025643355685326,-0.0133825479477271
-0.0160936012278743,0.0793419203830845,-0.0034054203424602,0.228147938928146,0.0039760014237361,-0.0722185335611966
-0.0054621854818961,0.073523899733684,-0.0028363589663058,0.2728236271542538,-0.002099478824962,-0.0246604982793319
-0.006952731920609,0.0082445870148236,0.0055517414584755,0.2615771130032692,0.0031149813786532,0.0737540350804934
-0.0132306111773892,0.1548402346133815,-0.0001930723810801,0.2231069538733741,0.0048804560518329,0.0016580190676108
-0.0015830087845161,0.0007637490661765,0.0013103014789521,0.2638590877694429,0.0031267705843753,0.0765321285148107
-0.0132191030037094,0.1571364495981656,-0.0003658551431726,0.1532697672647581,-0.0037483788141246,0.0024170805925867
-0.0123326028539553,0.0199044762622671,0.0063455342315137,0.15514958451045,0.0031213954825125,-0.0858724829524723
-0.009289705291104,0.1215374034535002,0.0005202444735914,0.2530030580519657,0.0040377613501773,0.0131660662521004
-0.0112668176239727,0.1296861777645139,-0.0022374889813363,0.1270538259569016,0.0038678912843531,0.0096382247575887
-0.0071619192623192,0.1064827517629765,0.0018274579197168,0.1146045428005954,0.0035457873932611,-0.0060472037445343
-0.0013102525332625,0.0008413192507674,-0.0012827166356146,0.2710987126126409,-0.0008076562267677,-0.0700472611760017
-0.0173986279182314,0.1154522575541124,0.0074917683377861,0.155733230619352,0.0040469867869078,-0.0579361868081842
-0.0040955921619108,0.0237493749656827,-0.0058825286105275,0.2808523224443817,0.0037830111692664,-0.0424691502414861
-0.01146926985251,0.1427444462972406,7.194408681243658e-05,0.2371684998042305,0.0033166462908793,0.01178621458871
-0.0140181722931072,0.0320709866335444,0.0068110348656773,0.2438203675726985,0.0037738244705657,0.0795083024150215
-0.0149848724585004,0.1628874657494393,-0.0004754257097374,0.19564088831809,0.004383184419751,0.0078007954732911
-0.0042936922566749,0.0065679432791196,0.004996211733669,0.2748046920882458,0.0031149690823233,0.0605266330110587
-0.0148243207631034,0.1364986649526173,0.0027260766364634,0.1801905479398661,-0.0023047620031971,-0.0532649899041944
-0.0221071082755258,0.0766243537822654,-0.0067568751983344,0.1726853477587922,0.0032088874083052,0.0801273747451765
0.0,0.0,0.0,0.1304767995446417,-0.0006329300740185,-0.0705745690008345
-0.1233609161240655,0.0745835121313106,0.0238484870642423,0.0560398864808996,0.2181791527896954,0.0495738802290792
-0.1253424054911007,0.0526637836681197,-0.018434390425682,0.0669386555470301,0.267105054476887,-0.036064619915909
