"step","mean_nu"
400000,2.7875503e-06
401000,0.00011452443
402000,0.00041046378
403000,-0.00013257714
404000,-3.1566695e-05
405000,-4.339595e-05
406000,-0.00012629668
407000,9.968377e-06
408000,-0.0011785328
409000,-8.697244e-05
410000,1.8907349e-05
411000,-3.1025353e-05
412000,-6.50174e-05
413000,-7.249557e-05
414000,-0.00010703385
415000,-1.2475148e-05
416000,-2.6728345e-05
417000,-0.00039438976
418000,4.0476134e-05
419000,0.00389794
420000,-7.790299e-06
421000,-3.880045e-05
422000,1.258353e-05
423000,0.00015863862
424000,0.00012245667
425000,5.9797032e-05
426000,0.0001130918
427000,-4.4454755e-06
428000,-0.00010213036
429000,-0.00021986326
430000,-0.0004896289
431000,-2.8313592e-05
432000,-1.8769188e-05
433000,1.414325e-05
434000,-1.9781184e-05
435000,-5.6052326e-05
436000,-1.11268655e-05
437000,3.677521e-05
438000,5.0106275e-05
439000,0.00012782264
440000,-1.9932415e-05
441000,4.5760655e-05
442000,5.1221996e-05
443000,2.5948437e-05
444000,7.7730976e-05
445000,2.7042328e-05
446000,-3.9432856e-05
447000,-3.259421e-05
448000,7.672475e-05
449000,4.683288e-05
450000,6.527506e-05
451000,3.859457e-05
452000,0.00023474867
453000,1.4773587e-05
454000,-2.846164e-05
455000,4.843181e-05
456000,7.525371e-05
457000,8.2259336e-05
458000,3.553174e-05
459000,-8.386424e-06
460000,2.4351284e-05
461000,0.00043418386
462000,6.226505e-05
463000,6.41294e-05
464000,4.2391366e-05
465000,8.731866e-05
466000,-0.00012015633
467000,-1.4486704e-05
468000,-2.3525365e-05
469000,8.383383e-06
470000,-9.2010734e-05
471000,7.004813e-05
472000,5.243699e-05
473000,-2.5653026e-05
474000,-6.1116534e-06
475000,1.8799185e-05
476000,2.0607838e-05
477000,0.00014406994
478000,-5.433694e-05
479000,-0.000101565965
480000,-1.9023142e-05
481000,6.70325e-05
482000,3.2139273e-05
483000,8.3840736e-05
484000,4.567418e-05
485000,-9.0941365e-05
486000,3.074841e-05
487000,-7.762783e-05
488000,-5.6321012e-05
489000,-5.267763e-05
490000,-1.88762e-05
491000,-2.6949492e-05
492000,2.7126356e-05
493000,-2.6949914e-05
494000,-7.062361e-05
495000,-8.676793e-05
496000,-5.6756337e-05
497000,-7.221847e-05
498000,-6.7186345e-05
499000,-5.5436634e-05
500000,-5.806608e-05
501000,-6.688426e-05
502000,-4.7420894e-05
503000,-7.435643e-05
504000,-9.569972e-05
505000,-7.399826e-05
506000,-0.000111642636
507000,-0.000100309415
508000,-1.2516696e-05
509000,-0.00011521566
510000,-9.481318e-05
511000,-8.8303095e-05
512000,-0.00013628177
513000,-0.000105925435
514000,-1.0129055e-05
515000,3.727726e-05
516000,-6.305329e-05
517000,-0.00018665176
518000,-0.00022575805
519000,2.400548e-05
520000,8.2697734e-05
521000,-0.00013506123
522000,-0.00024508304
523000,-0.0001893295
524000,0.00016100032
525000,4.091126e-05
526000,-0.00011476055
527000,-0.00026104014
528000,0.00010306098
529000,-0.0002798611
530000,7.9407226e-05
531000,-7.195921e-05
532000,-3.1772706e-05
533000,-6.455193e-05
534000,-0.00010457291
535000,-0.00013046921
536000,-6.176346e-05
537000,8.480473e-05
538000,-0.00032302376
539000,1.0135535e-05
540000,4.1199062e-05
541000,-4.0570587e-05
542000,-1.5789184e-06
543000,-1.1632152e-05
544000,0.00013556448
545000,0.00010652124
546000,0.00015153919
547000,5.255521e-05
548000,0.0001697139
549000,-3.3887118e-05
550000,-0.00016350433
551000,-0.00017546728
552000,-9.109472e-05
553000,-0.00046471745
554000,-0.0004040181
555000,-5.0657823e-06
556000,0.00029697898
557000,5.9710448e-05
558000,-6.23069e-05
559000,-4.5681543e-05
560000,-5.7921738e-05
561000,3.461062e-05
562000,-1.5412294e-06
563000,-0.0001392598
564000,-0.0011799406
565000,-7.933544e-06
566000,0.00047895842
567000,0.00051898655
568000,0.0003720461
569000,0.00036471302
570000,0.00034782974
571000,0.00032376102
572000,0.00034830728
573000,0.00031722008
574000,0.0008620798
575000,-5.8126683e-05
576000,0.00010281471
577000,-0.00010485948
578000,-6.112082e-05
579000,-8.320924e-05
580000,-7.137503e-05
581000,0.0016474585
582000,-3.781971e-05
583000,-9.106672e-05
584000,6.2916086e-05
585000,0.00027015753
586000,0.00019985986
587000,0.0033683693
588000,-7.655878e-06
589000,3.3952485e-05
590000,-4.6176196e-05
591000,-2.805056e-06
592000,-6.3328356e-05
593000,1.9921824e-08
594000,4.7170248e-05
595000,5.2986925e-06
596000,-0.0009407227
597000,-0.0006646813
598000,-0.00056125695
599000,-0.0012184207
600000,-0.00042023242
601000,0.00024615912
602000,-0.00024823745
603000,-0.00038468986
604000,-2.932952e-05
605000,6.4133426e-05
606000,-0.00049713335
607000,6.693544e-05
608000,-0.00041367311
609000,-0.0002579316
610000,-0.00012358137
611000,-8.209414e-05
612000,3.8509726e-05
613000,-9.862098e-05
614000,-0.00016429833
615000,-0.00013761755
616000,-0.0001444822
617000,1.3056926e-05
618000,-0.00036346295
619000,-3.8146558e-05
620000,-5.900426e-05
621000,-1.8735218e-05
622000,3.413856e-05
623000,4.26347e-05
624000,2.1960459e-05
625000,5.8594316e-05
626000,0.00010400595
627000,0.00013049385
628000,4.0304436e-05
629000,0.00016088979
630000,0.00016834178
631000,-0.00022293675
632000,-0.00012869951
633000,-0.00019261985
634000,-0.00016324905
635000,0.00024193148
636000,-0.00010016027
637000,-1.5983472e-06
638000,4.27146e-05
639000,-0.00014040439
640000,4.5700544e-05
641000,0.00012115526
642000,0.00010023764
643000,-6.619937e-05
644000,-5.814322e-05
645000,-6.1987834e-05
646000,-0.00026708297
647000,5.600879e-05
648000,-3.8243234e-05
649000,-0.00020998537
650000,-9.948085e-06
651000,0.00014857561
652000,5.3599873e-05
653000,-4.9074156e-06
654000,0.00010762275
655000,-0.00011944312
656000,-8.9491e-05
657000,-9.478579e-05
658000,-1.8108927e-05
659000,1.0591364e-06
660000,6.0698836e-05
661000,-9.439009e-05
662000,-0.000121023
663000,2.4804233e-06
664000,-4.480557e-06
665000,5.584128e-05
666000,-0.0003688825
667000,0.00017971256
668000,-0.00022346602
669000,-0.00013283016
670000,-6.0073544e-05
671000,-0.00013241077
672000,6.736921e-05
673000,-6.980857e-05
674000,-1.3959815e-05
675000,0.00022332145
676000,-6.6209264e-05
677000,-2.0732097e-05
678000,-3.2511838e-05
679000,-9.494145e-05
680000,0.0001357676
681000,-0.000116158386
682000,-9.8037286e-05
683000,0.00026031677
684000,-9.5459494e-05
685000,-5.8735972e-05
686000,-5.5377273e-05
687000,1.369294e-06
688000,-4.7914386e-05
689000,-6.278166e-05
690000,-2.5992884e-05
691000,3.6861842e-05
692000,-4.2073585e-05
693000,-5.6345914e-05
694000,-1.0425435e-05
695000,-5.6731966e-05
696000,-3.2222186e-05
697000,-5.241992e-05
698000,-3.1737043e-05
699000,-3.7338217e-05
700000,-3.3687793e-05
701000,-3.3523822e-05
702000,-3.8019258e-05
703000,-4.3225566e-05
704000,-1.3414124e-06
705000,-5.3820273e-05
706000,-1.5245581e-05
707000,-2.0754409e-07
708000,-4.739681e-05
709000,-5.095759e-05
710000,2.8862307e-06
711000,-0.00010474428
712000,-1.8707891e-05
713000,-6.4044194e-05
714000,6.0211507e-05
715000,-3.7215756e-05
716000,-5.511576e-05
717000,-0.000103788625
718000,2.75364e-05
719000,-0.00010644858
720000,2.2304866e-06
721000,-0.00010000217
722000,-0.0001982068
723000,6.354715e-05
724000,-0.000105560735
725000,-0.00013320768
726000,-5.5003555e-05
727000,2.0865577e-05
728000,-0.0004220947
729000,-3.5831745e-05
730000,0.00010315884
731000,-5.2780688e-05
732000,-0.00017476684
733000,-0.00021966407
734000,0.00024143142
735000,-0.00042632764
736000,-3.4132176e-05
737000,-0.0003387011
738000,2.6370944e-06
739000,-0.000115796785
740000,-0.00021551507
741000,-4.6005494e-05
742000,-0.00013424913
743000,-0.00012840821
744000,-0.00020792172
745000,-3.9619026e-05
746000,-0.00018084598
747000,-0.0002244256
748000,0.0003212412
749000,-0.00010892565
750000,1.19562865e-05
751000,0.00016055613
752000,-0.00013156867
753000,-3.547646e-05
754000,0.00015068847
755000,0.00028874975
756000,3.9915925e-05
757000,-0.0002846655
758000,5.4010125e-05
759000,7.69372e-05
760000,0.00013013261
761000,0.00030438218
762000,-8.7785265e-05
763000,3.1496253e-05
764000,-5.850334e-05
765000,-1.3346596e-05
766000,8.3444786e-07
767000,-1.7444045e-05
768000,-4.067619e-05
769000,-0.00017790306
770000,3.7584043e-05
771000,-1.4108519e-05
772000,-3.2830965e-05
773000,-4.9726037e-05
774000,3.5834057e-06
775000,-1.2538017e-05
776000,-3.6305613e-05
777000,5.7207682e-05
778000,6.6716915e-05
779000,-7.1530835e-06
780000,4.0009554e-06
781000,5.6085937e-06
782000,1.9103376e-05
783000,1.949872e-06
784000,3.622477e-05
785000,1.299638e-05
786000,-3.4645935e-05
787000,0.0001354454
788000,-0.00026056712
789000,6.684719e-05
790000,1.3005849e-05
791000,2.982033e-05
792000,4.2541218e-05
793000,4.8409034e-05
794000,4.745492e-05
795000,1.5820091e-05
796000,5.118368e-05
797000,-0.00036446945
798000,1.0609422e-05
799000,-6.656578e-05
800000,-8.7302986e-05
801000,-0.00043486687
802000,-0.00074147055
803000,-7.998589e-06
804000,-5.1589872e-05
805000,-0.00013068708
806000,-6.100075e-07
807000,0.0005500318
808000,-4.9489405e-05
809000,-5.0463896e-05
810000,-0.00020300629
811000,0.0008696856
812000,-0.00033920843
813000,-0.0013338289
814000,-0.0022301853
815000,-0.0013266947
816000,-0.0003937463
817000,-0.00082131877
818000,0.0002815635
819000,-2.9635634e-05
820000,1.6768614e-05
821000,0.00038329276
822000,0.000121578436
823000,1.1398054e-05
824000,2.4521032e-05
825000,8.189967e-05
826000,-4.6035916e-06
827000,1.0959024e-05
828000,6.5541217e-06
829000,-2.6869272e-06
830000,3.9219292e-05
831000,4.618899e-05
832000,0.0001692187
833000,-4.6854042e-05
834000,-9.682942e-05
835000,-0.0001144265
836000,-5.924137e-05
837000,-7.719446e-05
838000,-9.8540506e-05
839000,-2.3189676e-05
840000,-5.4161163e-05
841000,-3.2876855e-05
842000,-2.2514576e-05
843000,-3.113261e-05
844000,-4.9230723e-05
845000,-3.4545887e-05
846000,-2.3743398e-05
847000,4.361516e-06
848000,-3.180769e-05
849000,3.966576e-07
850000,2.9465264e-05
851000,1.4445817e-06
852000,-1.4216906e-06
853000,8.808859e-07
854000,7.4812684e-05
855000,-4.5291954e-06
856000,-6.5357826e-06
857000,1.4963254e-05
858000,-3.044014e-05
859000,3.1594624e-05
860000,2.6997568e-05
861000,-1.9627289e-05
862000,1.1744991e-05
863000,-5.920215e-06
864000,8.98696e-06
865000,-2.0447405e-05
866000,7.067701e-05
867000,-7.4730106e-06
868000,-1.5326374e-05
869000,-8.43797e-06
870000,1.2256321e-06
871000,-2.9825367e-05
872000,-2.2950578e-06
873000,2.3252026e-06
874000,2.8932243e-05
875000,-7.1863644e-05
876000,5.0374854e-07
877000,-1.1622078e-05
878000,-3.4408684e-05
879000,2.964609e-05
880000,-3.1696276e-05
881000,-8.2874885e-06
882000,-1.3472232e-05
883000,1.1742149e-05
884000,-7.153314e-06
885000,-5.3887125e-06
886000,2.0602715e-06
887000,-4.941495e-06
888000,1.5097517e-06
889000,-1.6743368e-05
890000,7.891498e-06
891000,1.0260464e-05
892000,-5.9226923e-06
893000,-1.0945669e-05
894000,9.005162e-06
895000,-9.330046e-06
896000,6.536616e-06
897000,-6.5638737e-06
898000,5.198844e-07
899000,-4.887028e-07
900000,-2.1504293e-06
901000,-3.4365237e-06
902000,-3.2134228e-06
903000,-1.1128195e-05
904000,3.91551e-07
905000,1.0489886e-05
906000,-2.8756704e-06
907000,-2.7735716e-06
908000,8.570085e-06
909000,-1.6628434e-05
910000,5.8418213e-06
911000,-3.9759932e-05
912000,2.7995951e-05
913000,2.2667811e-05
914000,-3.9679893e-05
915000,3.332656e-05
916000,-1.5909825e-05
917000,1.6812517e-05
918000,3.3469427e-05
919000,1.3808635e-05
920000,5.2178068e-05
921000,-1.1716053e-05
922000,1.913414e-05
923000,7.892012e-05
924000,-1.9620022e-05
925000,7.934904e-06
926000,8.969176e-05
927000,2.6998487e-06
928000,1.7939525e-05
929000,2.814758e-05
930000,5.0661438e-05
931000,4.041437e-05
932000,-0.0002856305
933000,-5.158418e-05
934000,0.00019263706
935000,4.90754e-05
936000,3.273469e-05
937000,-1.5009198e-05
938000,5.5835408e-05
939000,-3.9038183e-05
940000,-2.3428847e-06
941000,-0.00022382765
942000,1.4107087e-05
943000,9.863626e-06
944000,3.8175862e-05
945000,-1.11811105e-05
946000,-2.541754e-06
947000,2.1121608e-05
948000,2.7169963e-05
949000,-8.328357e-06
950000,2.430428e-05
951000,-5.8214328e-06
952000,9.597737e-06
953000,1.8384217e-05
954000,-1.4815703e-05
955000,-1.9769412e-05
956000,-3.558014e-05
957000,-7.657965e-05
958000,7.917709e-05
959000,0.00020324645
960000,6.0146616e-05
961000,-1.1077824e-06
962000,-2.1962007e-05
963000,1.3762822e-05
964000,2.5114872e-05
965000,3.832311e-05
966000,3.7407983e-06
967000,1.3847216e-05
968000,1.7258944e-05
969000,-1.7546058e-06
970000,-3.339867e-05
971000,1.1247514e-05
972000,1.2094405e-05
973000,-3.4662785e-06
974000,-2.9208692e-05
975000,-3.238611e-05
976000,3.488731e-05
977000,3.2233696e-05
978000,-6.0639513e-07
979000,-9.6954675e-05
980000,6.9588445e-05
981000,0.007202384
982000,0.0017442098
983000,0.001051638
984000,-0.00064972544
985000,0.00028341904
986000,0.00016022149
987000,0.00011804196
988000,8.6935725e-05
989000,3.1002848e-05
990000,6.592855e-05
991000,-4.461096e-05
992000,-8.555679e-06
993000,-0.00018342446
994000,9.847731e-05
995000,1.0736959e-05
996000,-1.4059517e-05
997000,-5.3406835e-05
998000,-0.00011981142
999000,4.823713e-05
1000000,4.0017258e-05
1001000,-4.2345113e-05
1002000,1.7078475e-05
1003000,-0.00017401026
1004000,2.3547473e-05
1005000,8.213063e-06
1006000,1.0403359e-05
1007000,-0.00063865696
1008000,0.00019284828
1009000,-6.0542334e-05
1010000,4.6594614e-05
1011000,0.00023218113
1012000,-6.2442654e-05
1013000,8.444535e-05
1014000,0.00069915416
1015000,0.00016146323
1016000,0.00012668944
1017000,-7.876241e-05
1018000,0.000165581
1019000,-2.1092543e-05
1020000,2.9500708e-05
1021000,-7.0104184e-06
1022000,8.262744e-06
1023000,-2.2532618e-05
1024000,4.369791e-05
1025000,-2.2476479e-05
1026000,-9.539242e-06
1027000,-1.0466418e-05
1028000,4.4859084e-05
1029000,4.315052e-05
1030000,1.5144148e-05
1031000,1.6339229e-05
1032000,0.0002488265
1033000,8.9099565e-05
1034000,1.668944e-05
1035000,4.798452e-05
1036000,-5.6165685e-05
1037000,-0.00025496323
1038000,-2.7493854e-05
1039000,2.2175254e-05
1040000,8.931148e-05
1041000,9.122679e-05
1042000,3.399372e-05
1043000,0.000119574855
1044000,3.2925764e-05
1045000,0.000116894975
1046000,0.00013943738
1047000,0.000115727904
1048000,8.720246e-05
1049000,0.00010870534
1050000,4.5248882e-05
1051000,7.516211e-05
1052000,9.702892e-05
1053000,4.9098955e-05
1054000,3.1806278e-05
1055000,-9.589304e-05
1056000,-0.00010754897
1057000,-0.000120511366
1058000,6.600469e-05
1059000,1.2260159e-05
1060000,4.6700272e-05
1061000,3.2324835e-05
1062000,4.2669144e-05
1063000,6.8246018e-06
1064000,3.7979113e-05
1065000,3.1031195e-05
1066000,2.4431956e-05
1067000,2.3060016e-05
1068000,-1.29019245e-05
1069000,6.671763e-05
1070000,7.8168574e-05
1071000,0.0001046852
1072000,1.6209378e-05
1073000,-7.008031e-05
1074000,3.3690445e-05
1075000,2.1265903e-05
1076000,1.2799631e-05
1077000,-4.845378e-05
1078000,-1.9187046e-05
1079000,3.0780044e-05
1080000,8.6710825e-05
1081000,2.0047923e-05
1082000,2.1046402e-05
1083000,5.607046e-05
1084000,-0.00015900875
1085000,3.6581478e-05
1086000,7.629404e-06
1087000,0.00015525016
1088000,8.443849e-06
1089000,3.3989745e-05
1090000,6.371523e-05
1091000,3.4205234e-05
1092000,-2.8917277e-05
1093000,2.778432e-05
1094000,3.139551e-05
1095000,6.6128974e-05
1096000,2.167536e-05
1097000,2.8097875e-05
1098000,1.740745e-05
1099000,2.4801799e-05
1100000,2.2148039e-05
1101000,2.4318815e-05
1102000,1.1290353e-05
1103000,2.3881925e-05
1104000,2.5171305e-05
1105000,1.563802e-05
1106000,2.7539587e-05
1107000,1.9201885e-05
1108000,1.8478406e-05
1109000,1.1444757e-05
1110000,2.4051616e-05
1111000,-3.9795796e-06
1112000,1.7914921e-05
1113000,2.7402664e-05
1114000,0.0001368642
1115000,2.490218e-06
1116000,-6.8744544e-06
1117000,3.056763e-05
1118000,3.6876765e-05
1119000,4.67075e-05
1120000,3.7101257e-05
1121000,2.07276e-05
1122000,-2.68198e-05
1123000,3.9916895e-07
1124000,1.1453031e-05
1125000,-5.5276938e-05
1126000,2.7854632e-05
1127000,5.9123317e-06
1128000,1.9038793e-05
1129000,2.3333332e-06
1130000,-9.394805e-06
1131000,-5.4673368e-05
1132000,2.3270524e-05
1133000,3.0217256e-05
1134000,4.803768e-05
1135000,1.1843763e-05
1136000,4.945046e-05
1137000,-3.130954e-05
1138000,2.709e-05
1139000,9.372964e-05
1140000,-0.00015946598
1141000,6.2253224e-05
1142000,-5.6443823e-05
1143000,9.881798e-05
1144000,-0.00011721287
1145000,2.2366705e-05
1146000,1.1827373e-05
1147000,3.3830176e-05
1148000,-0.00011890825
1149000,-8.356245e-06
1150000,2.3966068e-05
1151000,4.280726e-05
1152000,6.4126307e-06
1153000,0.000495879
1154000,0.00018891688
1155000,4.419165e-05
1156000,-3.7715454e-05
1157000,4.0669154e-05
1158000,2.5033003e-05
1159000,-1.1046248e-05
1160000,6.4903055e-05
1161000,-0.00040392575
1162000,3.2320935e-05
1163000,-0.00016314852
1164000,-0.000113097754
1165000,0.00033709808
1166000,1.5698404e-05
1167000,4.820131e-05
1168000,-4.638992e-05
1169000,4.8221655e-06
1170000,0.00018911657
1171000,6.055034e-05
1172000,1.8331393e-05
1173000,3.797362e-05
1174000,2.2658021e-05
1175000,5.418394e-05
1176000,-0.00032627207
1177000,-6.7576126e-05
1178000,-1.829923e-05
1179000,-0.0002715101
1180000,-0.00010171074
1181000,0.00020581181
1182000,3.1753054e-05
1183000,0.000114521274
1184000,6.1457715e-05
1185000,0.0001839658
1186000,-0.00013316379
1187000,0.0022884617
1188000,-0.00016710501
1189000,0.0025850649
1190000,-0.0009066449
1191000,0.00042233884
